,병원명,명칭,분류,소분류,중분류,중복컬럼_1,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
29135,양산제일병원,Albumin(알부민),,,,Albumin(알부민),,,,,Albumin(알부민),,,
29136,양산제일병원,Alk-Phosphase,,,,Alk-Phosphase,,,,,Alk-Phosphase,,,
29137,양산제일병원,총 빌리루빈,,,,총 빌리루빈,,,,,총 빌리루빈,,,
29138,양산제일병원,직접 빌리루빈,,,,직접 빌리루빈,,,,,직접 빌리루빈,,,
29139,양산제일병원,간접 빌리루빈,,,,간접 빌리루빈,,,,,간접 빌리루빈,,,
29140,양산제일병원,글로부린,,,,글로부린,,,,,글로부린,,,
29141,양산제일병원,CPK,,,,CPK,,,,,CPK,,,
29142,양산제일병원,LDH,,,,LDH,,,,,LDH,,,
29143,양산제일병원,Glucose,,,,Glucose,,,,,Glucose,,,
29144,양산제일병원,HbA1C,,,,HbA1C,,,,,HbA1C,,,
29145,양산제일병원,Na,,,,Na,,,,,Na,,,
29146,양산제일병원,K,,,,K,,,,,K,,,
29147,양산제일병원,Cl,,,,Cl,,,,,Cl,,,
29148,양산제일병원,Ca,,,,Ca,,,,,Ca,,,
29149,양산제일병원,P(인),,,,P(인),,,,,P(인),,,
29150,양산제일병원,총콜레스테롤,,,,총콜레스테롤,,,,,총콜레스테롤,,,
29151,양산제일병원,HDL-콜레스테롤,,,,HDL-콜레스테롤,,,,,HDL-콜레스테롤,,,
29152,양산제일병원,LDL-콜레스테롤(계산식),,,,LDL-콜레스테롤(계산식),,,,,LDL-콜레스테롤(계산식),,,
29153,양산제일병원,중성지방,,,,중성지방,,,,,중성지방,,,
29154,양산제일병원,동맥경화도검사,,,,동맥경화도검사,,,,,동맥경화도검사,,,
29155,양산제일병원,BUN(요소질소),,,,BUN(요소질소),,,,,BUN(요소질소),,,
29156,양산제일병원,Creatinine,,,,Creatinine,,,,,Creatinine,,,
29157,양산제일병원,Uric Acid(요산),,,,Uric Acid(요산),,,,,통풍검사,,,
29158,양산제일병원,Amylase,,,,Amylase,,,,,췌장검사,,,
29159,양산제일병원,HBsAg(항원),,,,HBsAg(항원),,,,,HBsAg(항원),,,
29160,양산제일병원,HBsAb(항체),,,,HBsAb(항체),,,,,HBsAb(항체),,,
29161,양산제일병원,Anti-HCV,,,,Anti-HCV,,,,,Anti-HCV,,,
29162,양산제일병원,HAV IgG,,,,HAV IgG,,,,,HAV IgG,,,
29163,양산제일병원,RA(류마티스인자),,,,RA(류마티스인자),,,,,류마티스,,,
29164,양산제일병원,CRP,,,,CRP,,,,,염증검사,,,
29165,양산제일병원,Vit. D,,,,Vit. D,,,,,Vit. D,,,
29166,양산제일병원,BMD(골밀도검사),,,,BMD(골밀도검사),,,,,BMD(골밀도검사),,,
29167,양산제일병원,Free T4,,,,Free T4,,,,,Free T4,,,
29168,양산제일병원,TSH(갑상선호르몬자극호르몬),,,,TSH(갑상선호르몬자극호르몬),,,,,TSH(갑상선호르몬자극호르몬),,,
29169,양산제일병원,흉부직접촬영,,,,흉부직접촬영,,,,,흉부직접촬영,,,
29170,양산제일병원,요추X선촬영,,,,요추X선촬영,,,,,요추X선촬영,,,
29171,양산제일병원,심전도검사(EKG),,,,심전도검사(EKG),,,,,심장검사,,,
29172,양산제일병원,Anti-HIV,,,,Anti-HIV,,,,,에이즈,,,
29173,양산제일병원,VDRL,,,,VDRL,,,,,매독검사,,,
29174,양산제일병원,분변충란검사,,,,분변충란검사,,,,,분변충란검사,,,
29175,양산제일병원,원충검사,,,,원충검사,,,,,원충검사,,,
29176,양산제일병원,잠혈검사,,,,잠혈검사,,,,,잠혈검사,,,
29177,양산제일병원,내시경,,,,내시경,,,,,위검사,,,
29178,양산제일병원,간,,,,간,,,,,간,,,
29179,양산제일병원,담낭,,,,담낭,,,,,담낭,,,
29180,양산제일병원,담도,,,,담도,,,,,담도,,,
29181,양산제일병원,신장,,,,신장,,,,,신장,,,
29182,양산제일병원,비장,,,,비장,,,,,비장,,,
29183,양산제일병원,췌장,,,,췌장,,,,,췌장,,,
29184,양산제일병원,간암,,,,AFP,,,,,간암,,,
29185,양산제일병원,대장암,,,,CEA,,,,,대장암,,,
29186,양산제일병원,췌장암,,,,CA 19-9,,,,,췌장암,,,
29187,양산제일병원,전립선암,,,,PSA(남성만),,,,,전립선암,,,
29188,양산제일병원,난소암,,,,CA125(여성만),,,,,난소암,,,
29189,양산제일병원,유방 X-검사(여성만),,,,유방 X-검사(여성만),,,,,유방 X-검사(여성만),,,
29190,양산제일병원,자궁세포진검사(여성만),,,,자궁세포진검사(여성만),,,,,자궁세포진검사(여성만),,,
29191,양산제일병원,종합판정,,,,종합판정,,,,,판정,,,
29192,양산제일병원,"시진, 문진, 촉진",,,,"시진, 문진, 촉진",,,,,"시진, 문진, 촉진",,,
29193,양산제일병원,신체계측,,,,신체계측,,,,,신체계측,,,
29194,양산제일병원,청력검사(1000Hz),,,,청력검사(1000Hz),,,,,청력검사(1000Hz),,,
29195,양산제일병원,혈압,,,,혈압,,,,,혈압,,,
29196,양산제일병원,체성분검사,,,,체성분검사,,,,,체성분검사,,,
29197,양산제일병원,색신,,,,색신,,,,,색신,,,
29198,양산제일병원,시력측정,,,,시력측정,,,,,시력측정,,,
29199,양산제일병원,청력정밀(Audiogram),,,,청력정밀(Audiogram),,,,,청력검사,,,
29200,양산제일병원,"폐쇄성 환기장애질환 (천식, 만성폐쇄성폐질환 등),
							제한성 환기장애 질환 (간질성 폐질환, 흉곽이상  등)",,,,노력성폐활량(FVC),,,,,노력성폐활량(FVC),,,
29201,양산제일병원,"폐쇄성 환기장애질환 (천식, 만성폐쇄성폐질환 등),
							제한성 환기장애 질환 (간질성 폐질환, 흉곽이상  등)",,,,1초간 노력성 호기량(FEV1),,,,,1초간 노력성 호기량(FEV1),,,
29202,양산제일병원,"폐쇄성 환기장애질환 (천식, 만성폐쇄성폐질환 등),
							제한성 환기장애 질환 (간질성 폐질환, 흉곽이상  등)",,,,FEV1/FVC,,,,,FEV1/FVC,,,
29203,양산제일병원,"PH, 비중",,,,"신장기능, 대사",,,,,요화학검사,,,
29204,양산제일병원,요당,,,,당뇨병,,,,,요화학검사,,,
29205,양산제일병원,요단백,,,,"신장, 방광장애, 신증후군",,,,,요화학검사,,,
29206,양산제일병원,잠혈,,,,"요로출혈, 신장, 방광염, 전립선, 헤모글리빈뇨증, 미오글로빈뇨증",,,,,요화학검사,,,
29207,양산제일병원,케톤체,,,,"당뇨병, 외상, 대사이상, 기아",,,,,요화학검사,,,
29208,양산제일병원,빌리루빈,,,,"간질환, 황달",,,,,요화학검사,,,
29209,양산제일병원,urobilinogen,,,,"간질환, 용혈성빈혈",,,,,요화학검사,,,
29210,양산제일병원,적혈구,,,,"신장염, 신결석, 신장암",,,,,요현미경,,,
29211,양산제일병원,백혈구,,,,"요로감염, 신장염",,,,,요현미경,,,
29212,양산제일병원,상피세포,,,,요로감염,,,,,요현미경,,,
29213,양산제일병원,세균,,,,요로감염,,,,,요현미경,,,
29214,양산제일병원,WBC(백혈구수),,,,"감염, 백혈병, 혈액, 면역질환",,,,,혈액질환,,,
29215,양산제일병원,RBC(적혈구수),,,,"빈혈, 출혈, 골수기능부전",,,,,혈액질환,,,
29216,양산제일병원,Platelet(혈소판수),,,,"백혈병, 출혈, 간질환, 재생불량성빈혈",,,,,혈액질환,,,
29217,양산제일병원,WBC Diff(백혈구백분율),,,,"혈액질환, 염증, 알러지",,,,,혈액질환,,,
29218,양산제일병원,Hb(헤모글로빈),,,,"빈혈, 백혈병, 적혈구증다증",,,,,빈혈검사,,,
29219,양산제일병원,HCT(헤마토크리트),,,,"빈혈, 간경변, 탈수, 선천성심질환, 다혈구혈증",,,,,빈혈검사,,,
29220,양산제일병원,MCV(평균적혈구용적),,,,빈혈원인,,,,,빈혈검사,,,
29221,양산제일병원,MCH(평균적혈구혈색소량),,,,빈혈원인,,,,,빈혈검사,,,
29222,양산제일병원,MCHC(평균적혈구혈색소농도),,,,빈혈원인,,,,,빈혈검사,,,
29223,양산제일병원,Fe(철),,,,"철결핍성 빈혈, 조혈기능진단",,,,,빈혈검사,,,
29224,양산제일병원,TIBC(철결합능),,,,철결핍성 빈혈,,,,,빈혈검사,,,
29225,양산제일병원,ABO형,,,,ABO형,,,,,ABO형,,,
29226,양산제일병원,Rh형,,,,Rh형,,,,,Rh형,,,
29227,양산제일병원,ALT(GPT),,,,ALT(GPT),,,,,ALT(GPT),,,
29228,양산제일병원,AST(GOT),,,,AST(GOT),,,,,AST(GOT),,,
29229,양산제일병원,r-GTP,,,,r-GTP,,,,,r-GTP,,,
29230,양산제일병원,Total-Protein(총단백),,,,Total-Protein(총단백),,,,,Total-Protein(총단백),,,
29231,양산제일병원,Albumin(알부민),,,,Albumin(알부민),,,,,Albumin(알부민),,,
29232,양산제일병원,Alk-Phosphase,,,,Alk-Phosphase,,,,,Alk-Phosphase,,,
29233,양산제일병원,총 빌리루빈,,,,총 빌리루빈,,,,,총 빌리루빈,,,
29234,양산제일병원,직접 빌리루빈,,,,직접 빌리루빈,,,,,직접 빌리루빈,,,
29235,양산제일병원,간접 빌리루빈,,,,간접 빌리루빈,,,,,간접 빌리루빈,,,
29236,양산제일병원,글로부린,,,,글로부린,,,,,글로부린,,,
29237,양산제일병원,CPK,,,,CPK,,,,,CPK,,,
29238,양산제일병원,LDH,,,,LDH,,,,,LDH,,,
29239,양산제일병원,Glucose,,,,Glucose,,,,,Glucose,,,
29240,양산제일병원,HbA1C,,,,HbA1C,,,,,HbA1C,,,
29241,양산제일병원,Na,,,,Na,,,,,Na,,,
29242,양산제일병원,K,,,,K,,,,,K,,,
29243,양산제일병원,Cl,,,,Cl,,,,,Cl,,,
29244,양산제일병원,Ca,,,,Ca,,,,,Ca,,,
29245,양산제일병원,P(인),,,,P(인),,,,,P(인),,,
29246,양산제일병원,총콜레스테롤,,,,총콜레스테롤,,,,,총콜레스테롤,,,
29247,양산제일병원,HDL-콜레스테롤,,,,HDL-콜레스테롤,,,,,HDL-콜레스테롤,,,
29248,양산제일병원,LDL-콜레스테롤(계산식),,,,LDL-콜레스테롤(계산식),,,,,LDL-콜레스테롤(계산식),,,
29249,양산제일병원,중성지방,,,,중성지방,,,,,중성지방,,,
29250,양산제일병원,동맥경화도검사,,,,동맥경화도검사,,,,,동맥경화도검사,,,
29251,양산제일병원,BUN(요소질소),,,,BUN(요소질소),,,,,BUN(요소질소),,,
29252,양산제일병원,Creatinine,,,,Creatinine,,,,,Creatinine,,,
29253,양산제일병원,Uric Acid(요산),,,,Uric Acid(요산),,,,,통풍검사,,,
29254,양산제일병원,Amylase,,,,Amylase,,,,,췌장검사,,,
29255,양산제일병원,HBsAg(항원),,,,HBsAg(항원),,,,,HBsAg(항원),,,
29256,양산제일병원,HBsAb(항체),,,,HBsAb(항체),,,,,HBsAb(항체),,,
29257,양산제일병원,Anti-HCV,,,,Anti-HCV,,,,,Anti-HCV,,,
29258,양산제일병원,HAV IgG,,,,HAV IgG,,,,,HAV IgG,,,
29259,양산제일병원,RA(류마티스인자),,,,RA(류마티스인자),,,,,류마티스,,,
29260,양산제일병원,CRP,,,,CRP,,,,,염증검사,,,
29261,양산제일병원,Vit. D,,,,Vit. D,,,,,Vit. D,,,
29262,양산제일병원,BMD(골밀도검사),,,,BMD(골밀도검사),,,,,BMD(골밀도검사),,,
29263,양산제일병원,Free T4,,,,Free T4,,,,,Free T4,,,
29264,양산제일병원,TSH(갑상선호르몬자극호르몬),,,,TSH(갑상선호르몬자극호르몬),,,,,TSH(갑상선호르몬자극호르몬),,,
29265,양산제일병원,흉부직접촬영,,,,흉부직접촬영,,,,,흉부직접촬영,,,
29266,양산제일병원,요추X선촬영,,,,요추X선촬영,,,,,요추X선촬영,,,
29267,양산제일병원,뇌 컴퓨터촬영,,,,뇌 컴퓨터촬영,,,,,뇌 컴퓨터촬영,,,
29268,양산제일병원,흉부 컴퓨터촬영,,,,흉부 컴퓨터촬영,,,,,흉부 컴퓨터촬영,,,
29269,양산제일병원,복부 컴퓨터촬영,,,,복부 컴퓨터촬영,,,,,복부 컴퓨터촬영,,,
29270,양산제일병원,경추 컴퓨터촬영,,,,경추 컴퓨터촬영,,,,,경추 컴퓨터촬영,,,
29271,양산제일병원,요추 컴퓨터촬영,,,,요추 컴퓨터촬영,,,,,요추 컴퓨터촬영,,,
29272,양산제일병원,심전도검사(EKG),,,,심전도검사(EKG),,,,,심장검사,,,
29273,양산제일병원,Anti-HIV,,,,Anti-HIV,,,,,에이즈,,,
29274,양산제일병원,VDRL,,,,VDRL,,,,,매독검사,,,
29275,양산제일병원,분변충란검사,,,,분변충란검사,,,,,분변충란검사,,,
29276,양산제일병원,원충검사,,,,원충검사,,,,,원충검사,,,
29277,양산제일병원,잠혈검사,,,,잠혈검사,,,,,잠혈검사,,,
29278,양산제일병원,내시경,,,,내시경,,,,,위검사,,,
29279,양산제일병원,내시경,,,,내시경,,,,,대장검사,,,
29280,양산제일병원,간,,,,간,,,,,간,,,
29281,양산제일병원,담낭,,,,담낭,,,,,담낭,,,
29282,양산제일병원,담도,,,,담도,,,,,담도,,,
29283,양산제일병원,신장,,,,신장,,,,,신장,,,
29284,양산제일병원,비장,,,,비장,,,,,비장,,,
29285,양산제일병원,췌장,,,,췌장,,,,,췌장,,,
29286,양산제일병원,갑상선 초음파,,,,갑상선 초음파,,,,,갑상선 초음파,,,
29287,양산제일병원,경동맥초음파,,,,경동맥초음파,,,,,경동맥초음파,,,
29288,양산제일병원,간암,,,,AFP,,,,,간암,,,
29289,양산제일병원,대장암,,,,CEA,,,,,대장암,,,
29290,양산제일병원,췌장암,,,,CA 19-9,,,,,췌장암,,,
29291,양산제일병원,전립선암,,,,PSA(남성만),,,,,전립선암,,,
29292,양산제일병원,난소암,,,,CA125(여성만),,,,,난소암,,,
29293,양산제일병원,유방 X-검사(여성만),,,,유방 X-검사(여성만),,,,,유방 X-검사(여성만),,,
29294,양산제일병원,자궁세포진검사(여성만),,,,자궁세포진검사(여성만),,,,,자궁세포진검사(여성만),,,
29295,양산제일병원,종합판정,,,,종합판정,,,,,판정,,,
29296,양산제일병원,"시진, 문진, 촉진",,,,"시진, 문진, 촉진",,,,,"시진, 문진, 촉진",,,
29297,양산제일병원,신체계측,,,,신체계측,,,,,신체계측,,,
29298,양산제일병원,청력검사(1000Hz),,,,청력검사(1000Hz),,,,,청력검사(1000Hz),,,
29299,양산제일병원,혈압,,,,혈압,,,,,혈압,,,
29300,양산제일병원,체성분검사,,,,체성분검사,,,,,체성분검사,,,
29301,양산제일병원,색신,,,,색신,,,,,색신,,,
29302,양산제일병원,시력측정,,,,시력측정,,,,,시력측정,,,
29303,양산제일병원,청력정밀(Audiogram),,,,청력정밀(Audiogram),,,,,청력검사,,,
29304,양산제일병원,"폐쇄성 환기장애질환 (천식, 만성폐쇄성폐질환 등),
							제한성 환기장애 질환 (간질성 폐질환, 흉곽이상  등)",,,,노력성폐활량(FVC),,,,,노력성폐활량(FVC),,,
29305,양산제일병원,"폐쇄성 환기장애질환 (천식, 만성폐쇄성폐질환 등),
							제한성 환기장애 질환 (간질성 폐질환, 흉곽이상  등)",,,,1초간 노력성 호기량(FEV1),,,,,1초간 노력성 호기량(FEV1),,,
29306,양산제일병원,"폐쇄성 환기장애질환 (천식, 만성폐쇄성폐질환 등),
							제한성 환기장애 질환 (간질성 폐질환, 흉곽이상  등)",,,,FEV1/FVC,,,,,FEV1/FVC,,,
29307,양산제일병원,"PH, 비중",,,,"신장기능, 대사",,,,,요화학검사,,,
29308,양산제일병원,요당,,,,당뇨병,,,,,요화학검사,,,
29309,양산제일병원,요단백,,,,"신장, 방광장애, 신증후군",,,,,요화학검사,,,
29310,양산제일병원,잠혈,,,,"요로출혈, 신장, 방광염, 전립선, 헤모글리빈뇨증, 미오글로빈뇨증",,,,,요화학검사,,,
29311,양산제일병원,케톤체,,,,"당뇨병, 외상, 대사이상, 기아",,,,,요화학검사,,,
29312,양산제일병원,빌리루빈,,,,"간질환, 황달",,,,,요화학검사,,,
29313,양산제일병원,urobilinogen,,,,"간질환, 용혈성빈혈",,,,,요화학검사,,,
29314,양산제일병원,적혈구,,,,"신장염, 신결석, 신장암",,,,,요현미경,,,
29315,양산제일병원,백혈구,,,,"요로감염, 신장염",,,,,요현미경,,,
29316,양산제일병원,상피세포,,,,요로감염,,,,,요현미경,,,
29317,양산제일병원,세균,,,,요로감염,,,,,요현미경,,,
29318,양산제일병원,WBC(백혈구수),,,,"감염, 백혈병, 혈액, 면역질환",,,,,혈액질환,,,
29319,양산제일병원,RBC(적혈구수),,,,"빈혈, 출혈, 골수기능부전",,,,,혈액질환,,,
29320,양산제일병원,Platelet(혈소판수),,,,"백혈병, 출혈, 간질환, 재생불량성빈혈",,,,,혈액질환,,,
29321,양산제일병원,WBC Diff(백혈구백분율),,,,"혈액질환, 염증, 알러지",,,,,혈액질환,,,
29322,양산제일병원,Hb(헤모글로빈),,,,"빈혈, 백혈병, 적혈구증다증",,,,,빈혈검사,,,
29323,양산제일병원,HCT(헤마토크리트),,,,"빈혈, 간경변, 탈수, 선천성심질환, 다혈구혈증",,,,,빈혈검사,,,
29324,양산제일병원,MCV(평균적혈구용적),,,,빈혈원인,,,,,빈혈검사,,,
29325,양산제일병원,MCH(평균적혈구혈색소량),,,,빈혈원인,,,,,빈혈검사,,,
29326,양산제일병원,MCHC(평균적혈구혈색소농도),,,,빈혈원인,,,,,빈혈검사,,,
29327,양산제일병원,Fe(철),,,,"철결핍성 빈혈, 조혈기능진단",,,,,빈혈검사,,,
29328,양산제일병원,TIBC(철결합능),,,,철결핍성 빈혈,,,,,빈혈검사,,,
29329,양산제일병원,ABO형,,,,ABO형,,,,,ABO형,,,
29330,양산제일병원,Rh형,,,,Rh형,,,,,Rh형,,,
29331,양산제일병원,ALT(GPT),,,,ALT(GPT),,,,,ALT(GPT),,,
29332,양산제일병원,AST(GOT),,,,AST(GOT),,,,,AST(GOT),,,
29333,양산제일병원,r-GTP,,,,r-GTP,,,,,r-GTP,,,
29334,양산제일병원,Total-Protein(총단백),,,,Total-Protein(총단백),,,,,Total-Protein(총단백),,,
29335,양산제일병원,Albumin(알부민),,,,Albumin(알부민),,,,,Albumin(알부민),,,
29336,양산제일병원,Alk-Phosphase,,,,Alk-Phosphase,,,,,Alk-Phosphase,,,
29337,양산제일병원,총 빌리루빈,,,,총 빌리루빈,,,,,총 빌리루빈,,,
29338,양산제일병원,직접 빌리루빈,,,,직접 빌리루빈,,,,,직접 빌리루빈,,,
29339,양산제일병원,간접 빌리루빈,,,,간접 빌리루빈,,,,,간접 빌리루빈,,,
29340,양산제일병원,글로부린,,,,글로부린,,,,,글로부린,,,
29341,양산제일병원,CPK,,,,CPK,,,,,CPK,,,
29342,양산제일병원,LDH,,,,LDH,,,,,LDH,,,
29343,양산제일병원,Glucose,,,,Glucose,,,,,Glucose,,,
29344,양산제일병원,HbA1C,,,,HbA1C,,,,,HbA1C,,,
29345,양산제일병원,Na,,,,Na,,,,,Na,,,
29346,양산제일병원,K,,,,K,,,,,K,,,
29347,양산제일병원,Cl,,,,Cl,,,,,Cl,,,
29348,양산제일병원,Ca,,,,Ca,,,,,Ca,,,
29349,양산제일병원,P(인),,,,P(인),,,,,P(인),,,
29350,양산제일병원,총콜레스테롤,,,,총콜레스테롤,,,,,총콜레스테롤,,,
29351,양산제일병원,HDL-콜레스테롤,,,,HDL-콜레스테롤,,,,,HDL-콜레스테롤,,,
29352,양산제일병원,LDL-콜레스테롤(계산식),,,,LDL-콜레스테롤(계산식),,,,,LDL-콜레스테롤(계산식),,,
29353,양산제일병원,중성지방,,,,중성지방,,,,,중성지방,,,
29354,양산제일병원,동맥경화도검사,,,,동맥경화도검사,,,,,동맥경화도검사,,,
29355,양산제일병원,BUN(요소질소),,,,BUN(요소질소),,,,,BUN(요소질소),,,
29356,양산제일병원,Creatinine,,,,Creatinine,,,,,Creatinine,,,
29357,양산제일병원,Uric Acid(요산),,,,Uric Acid(요산),,,,,통풍검사,,,
29358,양산제일병원,Amylase,,,,Amylase,,,,,췌장검사,,,
29359,양산제일병원,HBsAg(항원),,,,HBsAg(항원),,,,,HBsAg(항원),,,
29360,양산제일병원,HBsAb(항체),,,,HBsAb(항체),,,,,HBsAb(항체),,,
29361,양산제일병원,Anti-HCV,,,,Anti-HCV,,,,,Anti-HCV,,,
29362,양산제일병원,HAV IgG,,,,HAV IgG,,,,,HAV IgG,,,
29363,양산제일병원,RA(류마티스인자),,,,RA(류마티스인자),,,,,류마티스,,,
29364,양산제일병원,CRP,,,,CRP,,,,,염증검사,,,
29365,양산제일병원,Vit. D,,,,Vit. D,,,,,Vit. D,,,
29366,양산제일병원,BMD(골밀도검사),,,,BMD(골밀도검사),,,,,BMD(골밀도검사),,,
29367,양산제일병원,Free T4,,,,Free T4,,,,,Free T4,,,
29368,양산제일병원,TSH(갑상선호르몬자극호르몬),,,,TSH(갑상선호르몬자극호르몬),,,,,TSH(갑상선호르몬자극호르몬),,,
29369,양산제일병원,흉부직접촬영,,,,흉부직접촬영,,,,,흉부직접촬영,,,
29370,양산제일병원,요추X선촬영,,,,요추X선촬영,,,,,요추X선촬영,,,
29371,양산제일병원,뇌 컴퓨터촬영,,,,뇌 컴퓨터촬영,,,,,뇌 컴퓨터촬영,,,
29372,양산제일병원,흉부 컴퓨터촬영,,,,흉부 컴퓨터촬영,,,,,흉부 컴퓨터촬영,,,
29373,양산제일병원,복부 컴퓨터촬영,,,,복부 컴퓨터촬영,,,,,복부 컴퓨터촬영,,,
29374,양산제일병원,경추 컴퓨터촬영,,,,경추 컴퓨터촬영,,,,,경추 컴퓨터촬영,,,
29375,양산제일병원,요추 컴퓨터촬영,,,,요추 컴퓨터촬영,,,,,요추 컴퓨터촬영,,,
29376,양산제일병원,심전도검사(EKG),,,,심전도검사(EKG),,,,,심장검사,,,
29377,양산제일병원,Anti-HIV,,,,Anti-HIV,,,,,에이즈,,,
29378,양산제일병원,VDRL,,,,VDRL,,,,,매독검사,,,
29379,양산제일병원,분변충란검사,,,,분변충란검사,,,,,분변충란검사,,,
29380,양산제일병원,원충검사,,,,원충검사,,,,,원충검사,,,
29381,양산제일병원,잠혈검사,,,,잠혈검사,,,,,잠혈검사,,,
29382,양산제일병원,내시경,,,,내시경,,,,,위검사,,,
29383,양산제일병원,내시경,,,,내시경,,,,,대장검사,,,
29384,양산제일병원,간,,,,간,,,,,간,,,
29385,양산제일병원,담낭,,,,담낭,,,,,담낭,,,
29386,양산제일병원,담도,,,,담도,,,,,담도,,,
29387,양산제일병원,신장,,,,신장,,,,,신장,,,
29388,양산제일병원,비장,,,,비장,,,,,비장,,,
29389,양산제일병원,췌장,,,,췌장,,,,,췌장,,,
29390,양산제일병원,유방초음파,,,,유방초음파,,,,,유방초음파,,,
29391,양산제일병원,갑상선초음파,,,,갑상선초음파,,,,,갑상선초음파,,,
29392,양산제일병원,간암,,,,AFP,,,,,간암,,,
29393,양산제일병원,대장암,,,,CEA,,,,,대장암,,,
29394,양산제일병원,췌장암,,,,CA 19-9,,,,,췌장암,,,
29395,양산제일병원,전립선암,,,,PSA(남성만),,,,,전립선암,,,
29396,양산제일병원,난소암,,,,CA125(여성만),,,,,난소암,,,
29397,양산제일병원,유방 X-검사(여성만),,,,유방 X-검사(여성만),,,,,유방 X-검사(여성만),,,
29398,양산제일병원,자궁세포진검사(여성만),,,,자궁세포진검사(여성만),,,,,자궁세포진검사(여성만),,,
29399,양산제일병원,종합판정,,,,종합판정,,,,,판정,,,
29400,양산제일병원,"시진, 문진, 촉진",,,,"시진, 문진, 촉진",,,,,"시진, 문진, 촉진",,,
29401,양산제일병원,신체계측,,,,신체계측,,,,,신체계측,,,
29402,양산제일병원,청력검사(1000Hz),,,,청력검사(1000Hz),,,,,청력검사(1000Hz),,,
29403,양산제일병원,혈압,,,,혈압,,,,,혈압,,,
29404,양산제일병원,체성분검사,,,,체성분검사,,,,,체성분검사,,,
29405,양산제일병원,색신,,,,색신,,,,,색신,,,
29406,양산제일병원,시력측정,,,,시력측정,,,,,시력측정,,,
29407,양산제일병원,청력정밀(Audiogram),,,,청력정밀(Audiogram),,,,,청력검사,,,
29408,양산제일병원,"폐쇄성 환기장애질환 (천식, 만성폐쇄성폐질환 등),
							제한성 환기장애 질환 (간질성 폐질환, 흉곽이상  등)",,,,노력성폐활량(FVC),,,,,노력성폐활량(FVC),,,
29409,양산제일병원,"폐쇄성 환기장애질환 (천식, 만성폐쇄성폐질환 등),
							제한성 환기장애 질환 (간질성 폐질환, 흉곽이상  등)",,,,1초간 노력성 호기량(FEV1),,,,,1초간 노력성 호기량(FEV1),,,
29410,양산제일병원,"폐쇄성 환기장애질환 (천식, 만성폐쇄성폐질환 등),
							제한성 환기장애 질환 (간질성 폐질환, 흉곽이상  등)",,,,FEV1/FVC,,,,,FEV1/FVC,,,
29411,양산제일병원,"PH, 비중",,,,"신장기능, 대사",,,,,요화학검사,,,
29412,양산제일병원,요당,,,,당뇨병,,,,,요화학검사,,,
29413,양산제일병원,요단백,,,,"신장, 방광장애, 신증후군",,,,,요화학검사,,,
29414,양산제일병원,잠혈,,,,"요로출혈, 신장, 방광염, 전립선, 헤모글리빈뇨증, 미오글로빈뇨증",,,,,요화학검사,,,
29415,양산제일병원,케톤체,,,,"당뇨병, 외상, 대사이상, 기아",,,,,요화학검사,,,
29416,양산제일병원,빌리루빈,,,,"간질환, 황달",,,,,요화학검사,,,
29417,양산제일병원,urobilinogen,,,,"간질환, 용혈성빈혈",,,,,요화학검사,,,
29418,양산제일병원,적혈구,,,,"신장염, 신결석, 신장암",,,,,요현미경,,,
29419,양산제일병원,백혈구,,,,"요로감염, 신장염",,,,,요현미경,,,
29420,양산제일병원,상피세포,,,,요로감염,,,,,요현미경,,,
29421,양산제일병원,세균,,,,요로감염,,,,,요현미경,,,
29422,양산제일병원,WBC(백혈구수),,,,"감염, 백혈병, 혈액, 면역질환",,,,,혈액질환,,,
29423,양산제일병원,RBC(적혈구수),,,,"빈혈, 출혈, 골수기능부전",,,,,혈액질환,,,
29424,양산제일병원,Platelet(혈소판수),,,,"백혈병, 출혈, 간질환, 재생불량성빈혈",,,,,혈액질환,,,
29425,양산제일병원,WBC Diff(백혈구백분율),,,,"혈액질환, 염증, 알러지",,,,,혈액질환,,,
29426,양산제일병원,Hb(헤모글로빈),,,,"빈혈, 백혈병, 적혈구증다증",,,,,빈혈검사,,,
29427,양산제일병원,HCT(헤마토크리트),,,,"빈혈, 간경변, 탈수, 선천성심질환, 다혈구혈증",,,,,빈혈검사,,,
29428,양산제일병원,MCV(평균적혈구용적),,,,빈혈원인,,,,,빈혈검사,,,
29429,양산제일병원,MCH(평균적혈구혈색소량),,,,빈혈원인,,,,,빈혈검사,,,
29430,양산제일병원,MCHC(평균적혈구혈색소농도),,,,빈혈원인,,,,,빈혈검사,,,
29431,양산제일병원,Fe(철),,,,"철결핍성 빈혈, 조혈기능진단",,,,,빈혈검사,,,
29432,양산제일병원,TIBC(철결합능),,,,철결핍성 빈혈,,,,,빈혈검사,,,
29433,양산제일병원,ABO형,,,,ABO형,,,,,ABO형,,,
29434,양산제일병원,Rh형,,,,Rh형,,,,,Rh형,,,
29435,양산제일병원,ALT(GPT),,,,ALT(GPT),,,,,ALT(GPT),,,
29436,양산제일병원,AST(GOT),,,,AST(GOT),,,,,AST(GOT),,,
29437,양산제일병원,r-GTP,,,,r-GTP,,,,,r-GTP,,,
29438,양산제일병원,Total-Protein(총단백),,,,Total-Protein(총단백),,,,,Total-Protein(총단백),,,
29439,양산제일병원,Albumin(알부민),,,,Albumin(알부민),,,,,Albumin(알부민),,,
