,병원코드,병원명,명칭,분류,소분류,중분류,중복컬럼_1,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
13672,21201811,프라임병원,Coltrix  Cartiregen(콜트릭스),치료재료대,,,,"3,000,000",,,BM2620KQ,,,,
13673,21201811,프라임병원,"Collashield(콜라실드)B타입 6%,3cc",치료재료대,,,,"3,000,000",,,BM2601OP,,,,
13674,21201811,프라임병원,Surgi Chito(13*13),치료재료대,,,,"50,000",,,BJ7002XF,,,,
13675,21201811,프라임병원,Surgi Chito(13*38),치료재료대,,,,"60,000",,,BJ7002XF,,,,
13676,21201811,프라임병원,Rotaio,치료재료대,,,,"4,400,000",,,BF0001HB,,,,
13677,21201811,프라임병원,FORA- B TF  BALLOON CATHETER,치료재료대,,,,"1,650,000",,,BJ4805RA,,,,
13678,21201811,프라임병원,CAVE Finfer,치료재료대,,,,"695,000",,,BJ4805OJ,,,,
13679,21201811,프라임병원,Spiralfix interspinous spacer system,치료재료대,,,,"2,600,000",,,BF0402NS,,,,
13680,21201811,프라임병원,"PLIO 6,8인치",치료재료대,,,,"35,000",,,BK7000GS,,,,
13681,21201811,프라임병원,스탠페드-STANPAD10*10 1매,치료재료대,,,,"180,000",,,BJ7000UH,,,,
13682,21201811,프라임병원,스탠페드-STANPAD10*10 10매,치료재료대,,,,"430,000",,,BJ7000UH,,,,
13683,21201811,프라임병원,Goclean filter -infusion,치료재료대,,,,"15,000",,,BM0301GI,,,,
13684,21201811,프라임병원,EX Extension  filter line,치료재료대,,,,"4,800",,,BM0300VO,,,,
13685,21201811,프라임병원,Woundclot  & Woundclot  Trauma(5cm*5cm),치료재료대,,,,"180,000",,,BJ7000MS,,,,
13686,21201811,프라임병원,SRTO(Silicone tape-tube고정용),치료재료대,,,,"10,000",,,BM2001BI,,,,
13687,21201811,프라임병원,CG CERVICAL SPACER,치료재료대,,,,"3,000,000",,,BTB01213,,,,
13688,21201811,프라임병원,Assembled Cervical spacer,치료재료대,,,,"3,000,000",,,BTB01231,,,,
13689,21201811,프라임병원,CORTICAL CERVICAL SPACER,치료재료대,,,,"3,000,000",,,BTB01077,,,,
13690,21201811,프라임병원,원에이드 운드 드레싱 6*7,치료재료대,,,,750,,,BM5003YS,,,,
13691,21201811,프라임병원,원에이드 운드 드레싱 9*15,치료재료대,,,,"2,250",,,BM5003YS,,,,
13692,21201811,프라임병원,원에이드 운드 드레싱 9*20,치료재료대,,,,"3,000",,,BM5003YS,,,,
13693,21201811,프라임병원,원에이드 운드 드레싱 9*10,치료재료대,,,,"1,500",,,BM5003YS,,,,
13694,21201811,프라임병원,Marine plif cage,치료재료대,,,,"346,100",,,,,,,
13695,21201811,프라임병원,Cloud pinal flxation system,치료재료대,,,,"1,652,980",,,,,,,
13696,21201811,프라임병원,REGENSEAL 3*4(시트),치료재료대,,,,"638,000",,,BM2601QQ,,,,
13697,21201811,프라임병원,REGENSEAL 6CC,치료재료대,,,,"3,300,000",,,BM2601QQ,,,,
13698,21201811,프라임병원,Neurocare,치료재료대,,,,"1,980,000",,,BJ4800XK,,,,
13699,21201811,프라임병원,ABRO,치료재료대,,,,"1,650,000",,,BF0203RA,,,,
13700,21201811,프라임병원,LIOQUET(S/L),치료재료대,,,,"53,800",,,BK7001EV,,,,
13701,21201811,프라임병원,콘쥬란(Conjuran),치료재료대,,,,"220,000",,,CJR,,,,
13702,21201811,프라임병원,GM Suction Fix 5M,치료재료대,,,,"10,000",,,BJ1000IP,,,,
13703,21201811,프라임병원,Sorbact Surgical Dressing 5X7cm,치료재료대,,,,"5,000",,,BM5001MV,,,,
13704,21201811,프라임병원,무릎 보호대,치료재료대,,,,"25,000",,,BC1001UZ,,,,
13705,21201811,프라임병원,손목 보호대,치료재료대,,,,"18,000",,,BC1215UZ,,,,
13706,21201811,프라임병원,발목 보호대,치료재료대,,,,"20,000",,,BC1212UZ,,,,
14309,36204544,순천하나병원,1인실,,상급병실료(차액),상급병실료(차액),,"150,000",-,-,ABZ010001,,일반병실1인실,,
14310,36204544,순천하나병원,1인실,,상급병실료(차액),상급병실료(차액),,"220,000",-,-,ABZ010001,,간호간병실1인실,,
14311,36204544,순천하나병원,1인실,,상급병실료(차액),상급병실료(차액),,"110,000",-,-,ABZ010001,,"만6세미만,자보환자",,
14312,36204544,순천하나병원,요임신반응검사-[일반면역검사](정성),,임신관련 검사,검사료,,"3,660",-,-,D5701,,,,
14313,36204544,순천하나병원,족부수분검사[소요재료 포함],,신경계 기능검사,검사료,,"70,000",-,-,FZ715,,,,
14314,36204544,순천하나병원,동적체평형검사,,평형 및 청각 기능검사,검사료,,"20,000",-,-,FZ731,,,,
14315,36204544,순천하나병원,동적 족저압측정,,"외피, 근골 기능 검사",검사료,,"30,000",-,-,EZ777,,,,
14316,36204544,순천하나병원,진정내시경환자관리료-Ⅱ,,내시경,검사료,,"35,000",-,-,EA0020000,Ⅱ,,,
14317,36204544,순천하나병원,진정내시경환자관리료-Ⅲ,,내시경,검사료,,"35,000",-,-,EA0030000,Ⅲ,,,
14318,36204544,순천하나병원,혈소판 응집능검사[교류저항혈소판응집]_TRAP,,"출혈, 혈전 검사",검사료,,"37,000",-,-,BZ078,,,,
14764,11206225,강북우리들병원,Foramina(2series)MRI,경추,,,,"300,000",,,HA608,Foramina(2series)MRI,,,
14765,11206225,강북우리들병원,Foramina(2series)MRI+CTL,경추,,,,"487,000",,,HA#605,Foramina(2series)MRI+CTL,,,
14766,11206225,강북우리들병원,MRI-CTL,척추,,,,"100,000",,,HA60001,MRI-CTL,,,
14767,11206225,강북우리들병원,자기공명영상 - 외부필름판독,기타,,,,"55,000",,,,,,,
14768,11206225,강북우리들병원,CD  copy    (1개당),기타,,,,"10,000",,,,,,,
14769,11206225,강북우리들병원,"천장골관절  - 조영제 주입    전,후 촬영판독",근골격계,,,,,"99,328","699,328",HE219,"천장골관절  - 조영제 주입    전,후 촬영판독",,,
14770,11206225,강북우리들병원,천장골관절  - 제한적MRI    (방사선 치료범위 및 위치결정 등),근골격계,,,,,"99,328","699,328",HE419,천장골관절  - 제한적MRI    (방사선 치료범위 및 위치결정 등),,,
14771,11206225,강북우리들병원,슬관절  - 일반,근골격계,,,,,"420,000","600,000",HE120,슬관절  - 일반,,,
14772,11206225,강북우리들병원,"슬관절  - 조영제 주입    전,후 촬영판독",근골격계,,,,,"99,328","699,328",HE220,"슬관절  - 조영제 주입    전,후 촬영판독",,,
14773,11206225,강북우리들병원,슬관절  - 제한적MRI    (방사선 치료범위 및 위치결정 등),근골격계,,,,,"99,328","699,328",HE420,슬관절  - 제한적MRI    (방사선 치료범위 및 위치결정 등),,,
14774,11206225,강북우리들병원,발목관절  - 일반,근골격계,,,,,"420,000","600,000",HE121,발목관절  - 일반,,,
14775,11206225,강북우리들병원,"발목관절  - 조영제 주입    전,후 촬영판독",근골격계,,,,,"99,328","699,328",HE221,"발목관절  - 조영제 주입    전,후 촬영판독",,,
14776,11206225,강북우리들병원,발목관절  - 제한적MRI    (방사선 치료범위 및 위치결정 등),근골격계,,,,,"99,328","699,328",HE421,발목관절  - 제한적MRI    (방사선 치료범위 및 위치결정 등),,,
14777,11206225,강북우리들병원,골반  - 일반,복부,,,,,"420,000","600,000",HE128,골반  - 일반,,,
14778,11206225,강북우리들병원,"골반  - 조영제 주입    전,후 촬영판독",복부,,,,,"99,328","699,328",HE228,"골반  - 조영제 주입    전,후 촬영판독",,,
14779,11206225,강북우리들병원,골반  - 제한적MRI    (방사선 치료범위 및 위치결정 등),복부,,,,,"99,328","699,328",HE428,골반  - 제한적MRI    (방사선 치료범위 및 위치결정 등),,,
14780,11206225,강북우리들병원,뇌혈관  - 일반,혈관,,,,,"300,000","600,000",HE135,뇌혈관  - 일반,,,
14781,11206225,강북우리들병원,"뇌혈관  - 조영제 주입    전,후 촬영판독",혈관,,,,,"99,328","699,328",HE235,"뇌혈관  - 조영제 주입    전,후 촬영판독",,,
14782,11206225,강북우리들병원,뇌혈관  - 3차원    자기공명영상을    실시한 경우,혈관,,,,,"99,328","699,328",HE535,뇌혈관  - 3차원    자기공명영상을    실시한 경우,,,
14783,11206225,강북우리들병원,경부혈관  - 일반,혈관,,,,,"300,000","600,000",HE136,경부혈관  - 일반,,,
14784,11206225,강북우리들병원,"경부혈관  - 조영제 주입    전,후 촬영판독",혈관,,,,,"99,328","699,328",HE236,"경부혈관  - 조영제 주입    전,후 촬영판독",,,
14785,11206225,강북우리들병원,경부혈관  - 3차원    자기공명영상을    실시한 경우,혈관,,,,,"99,328","699,328",HE536,경부혈관  - 3차원    자기공명영상을    실시한 경우,,,
14786,11206225,강북우리들병원,Brain  MRI & MR-Angio(TOF),특수검사,,,,"715,000",,,,Brain  MRI & MR-Angio(TOF),,,
14787,11206225,강북우리들병원,MR  axial loading 2View,특수검사,,,,"490,000",,,,MR  axial loading 2View,,,
14788,11206225,강북우리들병원,MR  axial loading 2View&CTL,특수검사,,,,"560,000",,,,MR  axial loading 2View&CTL,,,
14789,11206225,강북우리들병원,"척추강  - 조영제 주입    전,후 촬영판독",척추,,,,,"99,328","699,328",HE212,"척추강  - 조영제 주입    전,후 촬영판독",,,
14790,11206225,강북우리들병원,척추강  - 제한적MRI    (방사선 치료범위 및    위치결정 등),척추,,,,,"99,328","699,328",HE412,척추강  - 제한적MRI    (방사선 치료범위 및    위치결정 등),,,
14791,11206225,강북우리들병원,"척추강  - 경추,흉추,    요천추와 동시활영 -    일반",척추,,,,,"420,000","600,000",HE114,"척추강  - 경추,흉추,    요천추와 동시활영 -    일반",,,
14792,11206225,강북우리들병원,"척추강-경추,흉추,    요천추와 동시활영-조영제주입 전후 촬영판독",척추,,,,,"99,328","699,328",HE214,"척추강-경추,흉추,    요천추와 동시활영-조영제주입 전후 촬영판독",,,
14793,11206225,강북우리들병원,"척추강  - 경추,흉추,    요천추와 동시활영 -    제한적MRI",척추,,,,,"99,328","699,328",HE414,"척추강  - 경추,흉추,    요천추와 동시활영 -    제한적MRI",,,
14794,11206225,강북우리들병원,관절조영    자기공명영상진단,근골격계,,,,,"99,328","699,328",HE142,관절조영    자기공명영상진단,,,
14795,11206225,강북우리들병원,견관절  - 일반,근골격계,,,,,"420,000","600,000",HE115,견관절  - 일반,,,
14796,11206225,강북우리들병원,"견관절  - 조영제 주입    전,후 촬영판독",근골격계,,,,,"99,328","699,328",HE215,"견관절  - 조영제 주입    전,후 촬영판독",,,
14797,11206225,강북우리들병원,견관절  - 제한적MRI    (방사선 치료범위 및 위치결정 등),근골격계,,,,,"99,328","699,328",HE415,견관절  - 제한적MRI    (방사선 치료범위 및 위치결정 등),,,
14798,11206225,강북우리들병원,주관절  - 일반,근골격계,,,,,"420,000","600,000",HE116,주관절  - 일반,,,
14799,11206225,강북우리들병원,"주관절  - 조영제 주입    전,후 촬영판독",근골격계,,,,,"99,328","699,328",HE216,"주관절  - 조영제 주입    전,후 촬영판독",,,
14800,11206225,강북우리들병원,주관절  - 제한적MRI    (방사선 치료범위 및 위치결정 등),근골격계,,,,,"99,328","699,328",HE416,주관절  - 제한적MRI    (방사선 치료범위 및 위치결정 등),,,
14801,11206225,강북우리들병원,수관절  - 일반,근골격계,,,,,"420,000","600,000",HE117,수관절  - 일반,,,
14802,11206225,강북우리들병원,"수관절  - 조영제 주입    전,후 촬영판독",근골격계,,,,,"99,328","699,328",HE217,"수관절  - 조영제 주입    전,후 촬영판독",,,
14803,11206225,강북우리들병원,수관절  - 제한적MRI    (방사선 치료범위 및 위치결정 등),근골격계,,,,,"99,328","699,328",HE417,수관절  - 제한적MRI    (방사선 치료범위 및 위치결정 등),,,
14804,11206225,강북우리들병원,고관절  - 일반,근골격계,,,,,"420,000","600,000",HE118,고관절  - 일반,,,
14805,11206225,강북우리들병원,"고관절  - 조영제 주입    전,후 촬영판독",근골격계,,,,,"99,328","699,328",HE218,"고관절  - 조영제 주입    전,후 촬영판독",,,
14806,11206225,강북우리들병원,고관절  - 제한적MRI    (방사선 치료범위 및 위치결정 등),근골격계,,,,,"99,328","699,328",HE418,고관절  - 제한적MRI    (방사선 치료범위 및 위치결정 등),,,
14807,11206225,강북우리들병원,천장골관절  - 일반,근골격계,,,,,"420,000","600,000",HE119,천장골관절  - 일반,,,
14808,11206225,강북우리들병원,뇌  - 일반,"뇌[뇌, 해마]",,,,,"420,000","600,000",HE101,Brain  MRI    (뇌-기본검사),,,
14809,11206225,강북우리들병원,"뇌  - 조영제 주입    전,후 촬영판독","뇌[뇌, 해마]",,,,,"99,328","699,328",HE201,"Brain  MRI    (조영제주입 전.후     촬영,판독)",,,
14810,11206225,강북우리들병원,뇌  - 제한적 MRI    (방사선 치료범위 및     위치결정 등),"뇌[뇌, 해마]",,,,,"99,328","699,328",HE401,Brain  MRI    (뇌-기본검사;제한적),,,
14811,11206225,강북우리들병원,두경부  - 경부,두경부,,,,,"420,000","600,000",HE108,두경부  - 경부,,,
14812,11206225,강북우리들병원,"경부  - 조영제 주입    전,후 촬영판독",두경부,,,,,"99,328","699,328",HE208,"경부  - 조영제 주입    전,후 촬영판독",,,
14813,11206225,강북우리들병원,경부  - 제한적MRI    (방사선 치료범위 및 위치결정 등),두경부,,,,,"99,328","699,328",HE408,경부  - 제한적MRI    (방사선 치료범위 및 위치결정 등),,,
14814,11206225,강북우리들병원,경추  - 경부,척추,,,,,"420,000","600,000",HE109,경추  - 경부,,,
14815,11206225,강북우리들병원,"경추  - 조영제 주입    전,후 촬영판독",척추,,,,,"99,328","699,328",HE209,"경추  - 조영제 주입    전,후 촬영판독",,,
14816,11206225,강북우리들병원,경추  - 제한적MRI    (방사선 치료범위 및 위치결정 등),척추,,,,,"99,328","699,328",HE409,경추  - 제한적MRI    (방사선 치료범위 및 위치결정 등),,,
14817,11206225,강북우리들병원,흉추  - 경부,척추,,,,,"420,000","600,000",HE110,흉추  - 경부,,,
14818,11206225,강북우리들병원,"흉추  - 조영제 주입    전,후 촬영판독",척추,,,,,"99,328","699,328",HE210,"흉추  - 조영제 주입    전,후 촬영판독",,,
14819,11206225,강북우리들병원,흉추  - 제한적MRI    (방사선 치료범위 및 위치결정 등),척추,,,,,"99,328","699,328",HE410,흉추  - 제한적MRI    (방사선 치료범위 및 위치결정 등),,,
14820,11206225,강북우리들병원,요천추  - 일반,척추,,,,,"420,000","600,000",HE111,요천추  - 일반,,,
14821,11206225,강북우리들병원,"요천추  - 조영제 주입    전,후 촬영판독",척추,,,,,"99,328","699,328",HE211,"요천추  - 조영제 주입    전,후 촬영판독",,,
14822,11206225,강북우리들병원,요천추  - 제한적MRI    (방사선 치료범위 및 위치결정 등),척추,,,,,"99,328","699,328",HE411,요천추  - 제한적MRI    (방사선 치료범위 및 위치결정 등),,,
14823,11206225,강북우리들병원,요천추  - 흉추와 동시    촬영 - 일반,척추,,,,,"420,000","600,000",HE113,요천추  - 흉추와 동시    촬영 - 일반,,,
14824,11206225,강북우리들병원,"요천추  - 흉추와 동시    촬영 - 조영제주입-    전,후 촬영판독",척추,,,,,"99,328","699,328",HE213,"요천추  - 흉추와 동시    촬영 - 조영제주입-    전,후 촬영판독",,,
14825,11206225,강북우리들병원,요천추  - 흉추와 동시촬영-    제한적MRI-    (방사선치료범위 및 위치결정 등),척추,,,,,"99,328","699,328",HE413,요천추  - 흉추와 동시촬영-    제한적MRI-    (방사선치료범위 및 위치결정 등),,,
14826,11206225,강북우리들병원,척추강  - 일반,척추,,,,,"420,000","600,000",HE112,척추강  - 일반,,,
15410,31209581,버팀병원,공깃밥(추가),,공깃밥,식대,,"1,000",,,,,,,
15411,31209581,버팀병원,보호자식,,보호자식,식대,,"5,000",,,,,,,
15412,31209581,버팀병원,젠타큐(GENTA Q),,콜라겐 등 드레싱,치료재료,,"200,000",,,젠타큐(GENTA Q) [BM5302VT],,,,
15413,31209581,버팀병원,젠타큐(GENTA Q),,콜라겐 등 드레싱,치료재료,,"400,000",,,젠타큐(GENTA Q) [BM5302VT],,,,
15414,31209581,버팀병원,DUAL PATTY,,국소지혈용드레싱,치료재료,,"100,000",,,DUAL PATTY [BJ7005LJ],,,,
15415,31209581,버팀병원,Bonguard Band(본가드) 힐패드B세트,,"폴리우레탄, 벨크로",치료재료,,"20,000",,,Bonguard Band(본가드) 힐패드B세트 [BC1210BV],,,,
15416,31209581,버팀병원,SPINAUT-H,,풍선확장 경막외강 유착박리술 재료대,치료재료,,"2,100,000",,,SPINAUT-H [BJ4804UN],,,,
15417,31209581,버팀병원,일회용발조절식전기수술기용전극,,추간판내 고주파 열치료술 재료대,치료재료,,"1,500,000",,,일회용발조절식전기수술기용전극 [BF0200MN],,,,
15418,31209581,버팀병원,ROTAIO(인공디스크),,척추고정용,치료재료,,"4,500,000",,,ROTAIO(인공디스크) [BF0001HB],,,,
15419,31209581,버팀병원,ZINEU FORA B,,경피적 풍선확장경막외강 신경성형술 재료대,치료재료,,"2,100,000",,,ZINEU FORA B [BJ4805RA],,,,
15420,31209581,버팀병원,SPINAUT,,경피적 경막외강 신경성형술 재료대,치료재료,,"800,000",,,SPINAUT [BJ4801UN],,,,
15421,31209581,버팀병원,ST REED PULSE,,경피적 경막외강 신경성형술 재료대,치료재료,,"800,000",,,ST REED PULSE [BJ4807RA],,,,
15422,31209581,버팀병원,EDEN EPIDURAL CATH (CERVICAL),,경피적 경막외강 신경성형술 재료대,치료재료,,"700,000",,,EDEN EPIDURAL CATH (CERVICAL) [BJ4801GV],,,,
15423,31209581,버팀병원,"INDIGO Abs, Sus304 등",,경피적 경막외강 신경성형술 재료대,치료재료,,"200,000",,,"INDIGO Abs, Sus304 등 [BJ4801WQ]",,,,
15424,31209581,버팀병원,ART-BEND PINS STAINLESS STEEL,,척추고정용 SCREW SET,치료재료,,"280,000",,,ART-BEND PINS STAINLESS STEEL [BC4101HK],,,,
15425,31209581,버팀병원,에드플렉스 아이(ADFLEX-I),,합성거즈 드레싱류,치료재료,,,,,에드플렉스 아이(ADFLEX-I) [BM5033CU],,,,
15426,31209581,버팀병원,이지가드,,배액관 고정용 판,치료재료,,"5,000",,,이지가드 [BJ1005SZ],,,,
15427,31209581,버팀병원,"coban 2"" 1개당",,"폴리에스터, 폴리우레탄, 라텍스",치료재료,,,,,"coban 2"" 1개당 [BK7101EA]",,,,
15428,31209581,버팀병원,"coban 1"" 1개당",,"폴리에스터, 폴리우레탄, 라텍스",치료재료,,,,,"coban 1"" 1개당 [BK7101EA]",,,,
15429,31209581,버팀병원,"coban 1"" 1회분",,"폴리에스터, 폴리우레탄, 라텍스",치료재료,,,,,"coban 1"" 1회분 [BK7101EA]",,,,
15430,31209581,버팀병원,ONE-KY,,일회용 드레싱세트,치료재료,,"2,500",,,ONE-KY [BM5101BF],,,,
15431,31209581,버팀병원,ORTHOBLAST II PASTE DBM 3CC,,인체조직유래 2차 가공뼈,치료재료,,"1,800,000",,,ORTHOBLAST II PASTE DBM 3CC [BC0101IE],,,,
15432,31209581,버팀병원,"XGEN GRAFT DBM 및 뼈 분말, 3CC",,인체조직유래 2차 가공뼈,치료재료,,"1,800,000",,,"XGEN GRAFT DBM 및 뼈 분말, 3CC [BC0105ED]",,,,
15433,31209581,버팀병원,"XGEN GRAFT DBM 및 뼈 분말, 1CC",,인체조직유래 2차 가공뼈,치료재료,,"800,000",,,"XGEN GRAFT DBM 및 뼈 분말, 1CC [BC0105ED]",,,,
15434,31209581,버팀병원,DEMIOS DBM+POLOXAMER+STERILE WATER 1CC,,인체조직유래 2차 가공뼈,치료재료,,"800,000",,,DEMIOS DBM+POLOXAMER+STERILE WATER 1CC [BC0101KJ],,,,
15435,31209581,버팀병원,DEMIOS DBM+POLOXAMER+STERILE WATER 0.5CC,,인체조직유래 2차 가공뼈,치료재료,,"400,000",,,DEMIOS DBM+POLOXAMER+STERILE WATER 0.5CC [BC0101KJ],,,,
15436,31209581,버팀병원,BIO PASTE II + DBM 1CC,,인체조직유래 2차 가공뼈,치료재료,,"800,000",,,BIO PASTE II + DBM 1CC [BC0107BU],,,,
15437,31209581,버팀병원,EL FUSE DBM 1CC,,인체조직유래 2차 가공뼈,치료재료,,"300,000",,,EL FUSE DBM 1CC [BC0102QT],,,,
15438,31209581,버팀병원,GREEN MEDI FILTER NEDDLE SYRINGE,,의약품주입여과기,치료재료,,"1,200",,,GREEN MEDI FILTER NEDDLE SYRINGE [BM1302VA],,,,
15439,31209581,버팀병원,GOCLEAN FILTER 3WAY 2개,,의약품주입여과기,치료재료,,"9,900",,,GOCLEAN FILTER 3WAY 2개 [BM0301GI],,,,
15440,31209581,버팀병원,GOCLEAN FILTER 3WAY,,의약품주입여과기,치료재료,,"8,900",,,GOCLEAN FILTER 3WAY [BM0301GI],,,,
15441,31209581,버팀병원,REGENSEAL PORCINE DERMAL COLLAGEN,,연조직 재건용,치료재료,,"250,000",,,REGENSEAL PORCINE DERMAL COLLAGEN [BM2601QQ],,,,
15442,31209581,버팀병원,WA FIX,,혈관 중재적 시술 후 지혈용,치료재료,,"60,000",,,WA FIX [BJ7001SM],,,,
15443,31209581,버팀병원,영운드레싱 9*35,,실버 은함유폴리에틸렌망이 부착된 부직포,치료재료,,"11,900",,,영운드레싱 9*35 [BM5029CU],,,,
15444,31209581,버팀병원,영운드레싱 9*30,,실버 은함유폴리에틸렌망이 부착된 부직포,치료재료,,,,,영운드레싱 9*30 [BM5029CU],,,,
15445,31209581,버팀병원,영운드레싱 9*25,,실버 은함유폴리에틸렌망이 부착된 부직포,치료재료,,,,,영운드레싱 9*25 [BM5029CU],,,,
15446,31209581,버팀병원,영운드레싱 9*20,,실버 은함유폴리에틸렌망이 부착된 부직포,치료재료,,,,,영운드레싱 9*20 [BM5029CU],,,,
15447,31209581,버팀병원,영운드레싱 9*15,,실버 은함유폴리에틸렌망이 부착된 부직포,치료재료,,,,,영운드레싱 9*15 [BM5029CU],,,,
15448,31209581,버팀병원,영운드레싱 9*10,,실버 은함유폴리에틸렌망이 부착된 부직포,치료재료,,,,,영운드레싱 9*10 [BM5029CU],,,,
15449,31209581,버팀병원,영운드레싱 6*10,,실버 은함유폴리에틸렌망이 부착된 부직포,치료재료,,,,,영운드레싱 6*10 [BM5029CU],,,,
15450,31209581,버팀병원,영운드레싱 6*7,,실버 은함유폴리에틸렌망이 부착된 부직포,치료재료,,,,,영운드레싱 6*7 [BM5029CU],,,,
15451,31209581,버팀병원,EZ-PLUS SILICONE TAPE,,상처고정 및 보호용,치료재료,,"10,000",,,EZ-PLUS SILICONE TAPE [BM2002SZ],,,,
15452,31209581,버팀병원,GM SUTION FIX,,배액관 고정용 판,치료재료,,"25,000",,,GM SUTION FIX [BJ1000IP],,,,
15453,31209581,버팀병원,이지폴리 실리콘,,배액관 고정용 판,치료재료,,"20,000",,,이지폴리 실리콘 [BJ1004SZ],,,,
15454,31209581,버팀병원,EZ FIX PLUS,,배액관 고정용 판,치료재료,,"50,000",,,EZ FIX PLUS [BJ1016SZ],,H/V고정용,,
15455,31209581,버팀병원,슈퍼픽스 10*15,,드레싱 고정류,치료재료,,,,,슈퍼픽스 10*15 [BM5104BL],,,,
15456,31209581,버팀병원,슈퍼픽스 10*10,,드레싱 고정류,치료재료,,,,,슈퍼픽스 10*10 [BM5103BL],,,,
15457,31209581,버팀병원,OPSITE POST-OP 25*10,,건조 드레싱류,치료재료,,,,,OPSITE POST-OP 25*10 [BM5013CD],,,,
15458,31209581,버팀병원,OPSITE POST-OP 15.5*8.5,,건조 드레싱류,치료재료,,,,,OPSITE POST-OP 15.5*8.5 [BM5013CD],,,,
15459,31209581,버팀병원,OPSITE POST-OP 9.5*8.5,,건조 드레싱류,치료재료,,,,,OPSITE POST-OP 9.5*8.5 [BM5013CD],,,,
15460,31209581,버팀병원,OPSITE POST-OP 6.5*5,,건조 드레싱류,치료재료,,,,,OPSITE POST-OP 6.5*5 [BM5013CD],,,,
15461,31209581,버팀병원,T-BAND,,"TBAND COTTON, RUBBER, 벨크로",치료재료,,"50,000",,,T-BAND [BK7001VB],,,,
15462,31209581,버팀병원,OPSITE FLEXIFIX 5*10cm,,OPSITE FLEXIFIX,치료재료,,"7,000",,,OPSITE FLEXIFIX 5*10cm [BM5107CD],,,,
15463,31209581,버팀병원,NEO SKIN D,,NEO SKIN-D GLYCEROL,치료재료,,"115,000",,,NEO SKIN D [BM5006RQ],,,,
15464,31209581,버팀병원,FILTER NEEDLE,,MEDICAL FILTER NEEDLE,치료재료,,"1,200",,,FILTER NEEDLE [BM0302CC],,,,
15465,31209581,버팀병원,마이크로필터주사기,,MEDICAL FILTER NEEDLE,치료재료,,"1,200",,,마이크로필터주사기 [BM1304UO],,,,
15466,31209581,버팀병원,HYPAFIX,,HYPAFIX,치료재료,,"3,000",,,HYPAFIX [BM5103CD],,,,
15467,31209581,버팀병원,ART-BEND PINS STAINLESS STEEL,,CABLE SYSTEM,치료재료,,"280,000",,,ART-BEND PINS STAINLESS STEEL [BC4101HK],,,,
15468,31209581,버팀병원,ALLOCOVER HAD ACELLULAR DERMIS,,ALLOCOVER HAD ACELLULAR DERMIS,치료재료,,"2,000,000",,,ALLOCOVER HAD ACELLULAR DERMIS [BTS01114],,,,
15469,31209581,버팀병원,페라미플루주 15ml,,항바이러스제,비급여약제,,"70,000",,,페라미플루주 15ml [643604611],,,,
15470,31209581,버팀병원,아데노피주 20mg/2ml,,호르몬제,비급여약제,,"30,000",,,아데노피주 20mg/2ml [53300141],,,,
15471,31209581,버팀병원,Plasma Lyte 148주,,혈액대용제,비급여약제,,"60,000",,,Plasma Lyte 148주 [646601610],,,,
15472,31209581,버팀병원,하이배리,,척추경막외 유착방지제,비급여약제,,"280,000",,,하이배리 [BF0101VT],,,,
15473,31209581,버팀병원,본왁스,,"지혈제, 혈액응고제",비급여약제,,"20,000",,,본왁스 [650800110],,,,
15474,31209581,버팀병원,플로실헤모스태틱매트릭스,,지혈제,비급여약제,,"950,000",,,플로실헤모스태틱매트릭스 [646601400],,,,
15475,31209581,버팀병원,프리번,,제산제,비급여약제,,800,,,프리번 [53300020],,,,
15476,31209581,버팀병원,히알로제주,,유착방지제,비급여약제,,"60,000",,,히알로제주 [53300061],,,,
15477,31209581,버팀병원,후시딘연고,,외용향균제,비급여약제,,"6,500",,,후시딘연고 [642703970],,,,
15478,31209581,버팀병원,트레스탄캅셀,,식욕촉진제,비급여약제,,800,,,트레스탄캅셀 [647802340],,,,
15479,31209581,버팀병원,하이디알주,,상처치료제,비급여약제,,"100,000",,,하이디알주 [654802270],,상처치료 및 조직수복,,
15480,31209581,버팀병원,하이코민주,,비타민 B 및 C제,비급여약제,,"10,000",,,하이코민주 [670602631],,,,
15481,31209581,버팀병원,비타디본주,,비타민 A 및 D제,비급여약제,,"40,000",,,비타디본주 [670606710],,,,
15482,31209581,버팀병원,징크온주10ml(황산아연수화물),,미네랄제제,비급여약제,,"130,000",,,징크온주10ml(황산아연수화물) [645905870],,아연보충,,
15483,31209581,버팀병원,오마프원페리주 362ml,,단백아미노산제제,비급여약제,,"80,000",,,오마프원페리주 362ml [640006700],,,,
15484,31209581,버팀병원,뉴트리헥스 250ml,,단백아미노산제제,비급여약제,,"50,000",,,뉴트리헥스 250ml [645100110],,,,
15485,31209581,버팀병원,뉴트리헥스 100ml,,단백아미노산제제,비급여약제,,"35,000",,,뉴트리헥스 100ml [645103360],,,,
15486,31209581,버팀병원,타우로린주,,기타항생제,비급여약제,,"120,000",,,타우로린주 [647801080],,수술감염예방 보조치료,,
15487,31209581,버팀병원,원포팜,,기타진통제,비급여약제,,"8,000",,,원포팜 [53300031],,,,
15488,31209581,버팀병원,비타모주(덱스판테놀),,기타 소화기관용약,비급여약제,,"6,000",,,비타모주(덱스판테놀) [670601121],,,,
