병원명,명칭,분류,소분류,중분류,중복컬럼_1,중복컬럼_2,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
단디병원,,,장애진단서,제증명수수료,,,"15,000",,,PDZ07,,,,
단디병원,,,국민연금                장애진단서,제증명수수료,,,"15,000",,,PDZ10,,,,
단디병원,,,상해진단서                사본,제증명수수료,,,"10,000",,,PDZ11,,,,
단디병원,,,진단서                사본,제증명수수료,,,"1,000",,,PDZ11,,,,
단디병원,,,진료기록사본                (1~5매),제증명수수료,,,"1,000",,,PDZ11,,,,
단디병원,,,진료기록사본                (6매이상),제증명수수료,,,100,,,PDZ11,,,,
단디병원,,,소견서,제증명수수료,,,"10,000",,,,,,,
단디병원,,,소견서                사본,제증명수수료,,,"1,000",,,,,,,
단디병원,,,보험회사용                소견서(단순),제증명수수료,,,"100,000",,,,,,,
단디병원,,,보험회사용                소견서(복잡),제증명수수료,,,"150,000",,,,,,,
단디병원,,,영문진단서,제증명수수료,,,"20,000",,,,,,,
단디병원,,,입퇴원확인서(추가1장당),제증명수수료,,,"1,000",,,,,,,
단디병원,,,수술확인서,제증명수수료,,,"3,000",,,,,,,
단디병원,,,수술확인서                사본,제증명수수료,,,"1,000",,,,,,,
단디병원,,,향후진료비추정서(천만원미만),제증명수수료,,,"50,000",,,,,,,
단디병원,,,향후진료비추정서(천만원이상),제증명수수료,,,"100,000",,,,,,,
단디병원,,,채용신체검사서(일반),제증명수수료,,,"20,000",,,,,,,
단디병원,,,치료확인서,제증명수수료,,,"1,000",,,,,,,
단디병원,,,"휴유장애진단서(AMA,맥드라이브)",제증명수수료,,,"100,000",,,,,,,
단디병원,,,구급차사용료(의료인동승),제증명수수료,,,"35,000",,,,,,,
단디병원,,,구급차사용료(기본),제증명수수료,,,"30,000",,,,,,,
단디병원,,,10km초과                km당,제증명수수료,,,"1,000",,,,,,,
단디병원,,,진료기록영상                copy (필름),제증명수수료,,,"5,000",,,,,,,
단디병원,,,진료기록영상                copy (CD),제증명수수료,,,"10,000",,,,,,,
단디병원,,,진료기록영상                copy (DVD),제증명수수료,,,"20,000",,,,,,,
단디병원,,,검체                슬라이드,제증명수수료,,,"20,000",,,,,,,
단디병원,,,근로능력평가용 진단서,제증명수수료,,,"10,000",,,,,,,
더조은병원,MRI,,,,MRI 부위당MRI 조영제 추가MRI 부위당(Arthrogram)MRI 부위별(Coronal)MRI 부위별(Research)MRI 부위별(Sagittal)MRI 부위별(Foramen)Whole spine MRIBrain MRI+MRA,,MRI 부위당,MRI 조영제 추가,MRI 부위당(Arthrogram),,,,,
더조은병원,초음파,,,,Urinary doppler USAdbominal Ultrasonography USCarotid Artery doppler USEchocardiogramLower extremities doppler USUpper extremities doppler USNeck USMuscular USThyroid USSono guide injectionSono  follow upOB Ta-USGOB Ta-USGPelvic(Gyn) TASPelvic(Gyn) TRSPelvic(Gyn) TV-USG단순초음파(BPB),,Urinary doppler US,Adbominal Ultrasonography US,Carotid Artery doppler US,,,,,
더조은병원,처치재료 및 수술 재료,,,,ENFIX  SYSTEM - SCREW (한시적 비급여)ENFIX SYSTEM - ROD (한시적 비급여)FELIX-L PLIF CAGE (한시적 비급여)HIBARRY(하이베리)EDENFUSENAFIX PLUS필터수액셋트Superpore NEODRESSING 3M Cloth tape 15cm 당 (전규격)Fix Roll(young chemical)15cm 당 (전규격)실리콘메디컬테이프 10cm 당(전규격)Dressing TRAY KITE-HOLDERRenosi gel (5*6)Renosi gel (6*10)Rafugen DBM 1MOBI-C WITH PLUG & FITCartistemColtrix cartiregenDiscocervIntradiscal CatheterL DISQEDEN EPIDURAL CATHETERSt. Reed PlusNT EPIDURAL CATHETER(CERVICAL)KJ-400DTF-40DIAMCOLLATAMP 5*5Collashied 1cc(콜라겐조직재생주사)GENTA Q 5*5REGENSEAL 1ccREGENSEAL 3ccREGENSEAL 6%MEDICLORE,,ENFIX  SYSTEM - SCREW (한시적 비급여),ENFIX SYSTEM - ROD (한시적 비급여),FELIX-L PLIF CAGE (한시적 비급여),,,,,
더조은병원,보조기,,,,목발씨피가드(혈전예방스타킹)1set벨포밸트캐스트 슈즈Sholder Strap S 쇄골밴드8자 bandage팔걸이AIR CASTankle braceanke brace(PREMA)Hallux valgus braceMallet fingerSOFT COLLARALUMI SPLINT,,목발,씨피가드(혈전예방스타킹)1set,벨포밸트,,,,,
더조은병원,수술료,,,,경피적 경막외강 신경성형술추간판내 고주파 열치료술추간판내 고주파 열치료술(PELAN)추간판내 고주파 열치료술(DELTA)추간판내 고주파 열치료술(bilateral)추간판내 고주파 열치료술(level추가)내시경적 경막외강 신경근 성형술내시경적 경막외강 신경근 성형술(level추가)Epidural Adhesiolysis with Balloon연골결손 환자의 자가골수줄기세포 치료술미레나(자궁내장치 삽입)노바티(자궁내 장치 삽입),,경피적 경막외강 신경성형술,추간판내 고주파 열치료술,추간판내 고주파 열치료술(PELAN),,,,,
더조은병원,예방주사,,,,가다실4가가다실9가서바릭스BCG (경피용)수두박스로타릭스 (로타바이러스)조스타박스주(대상포진생바이러스백신)프리베나13주(폐렴구균백신)박타주 1ml (A형간염)박타주 0.5ml (A형간염)보령 플루 V테트라 백신박씨그리프테트라헤파박스진주(B형간염)(성인)헤파박스티에프(소아),,가다실4가,가다실9가,서바릭스,,,,,
더조은병원,**,,,,삼진타우로린주사2%250ml브리디온주베노스틴주10ml데오에스베리벤하이랙스주하이디알주 히루니다제주 (OR)플라센텍스주(DNA주)말린다주뉴트리헥스250ml뉴트리헥스100ml에스알리네이트주사액(푸르설티아민주)베마케스트주신델라주메리트씨주사(메가그린주)ABC(3) + a.a 100mlABC(3) + a.a 250mlABC(2) + a.a 100ml멀티블루5주(멀티포텐)+뉴트리헥스250ml멀티블루5주(멀티포텐)+뉴트리헥스100ml멀티블루5주(멀티포텐)+100ml+2종활력주사멀티블루5주(멀티포텐)뉴트리헥스250ml+ABCMeyer's 주사노랑주사파랑주사간개선주사콤비플렉스 MCT본디업주비타민D주사둘코락스에스정바이오스탑에스캡슐비거스액 1g동화후시딘크림1g프로즌겔머슬린 액트레스탄캅셀프로게스테론데포예나팜BIOEASE K,,삼진타우로린주사2%250ml,브리디온주,베노스틴주10ml,,,,,
더조은병원,이학요법,,,,비침습적 무통증 신호요법(Pain Jammer)체외충격파치료[ESWT]신장분사치료증식치료FIMSTRAP Test도수치료,,비침습적 무통증 신호요법(Pain Jammer),체외충격파치료[ESWT],신장분사치료,,,,,
더조은병원,**,,,,항CCP항체[IgG]IMA검사(허혈성 변형 알부민 검사)수면내시경 검사 관리료Pain viewD.I.T.I(Lower)D.I.T.I(Upper)Dynamic EMG + Algometer,,항CCP항체[IgG],IMA검사(허혈성 변형 알부민 검사),수면내시경 검사 관리료,,,,,
더조은병원,기타.제증명수수료,,,,"보호자식대CD COPY진단서건강진단서채용신체검사서(공무원,경찰)채용신체검사서(일반)입퇴원/진료확인서수술확인서제증명 사본 1매 추가의무기록복사(기본5매)의무기록복사(추가1매당)병사용진단서후유장애진단서상해진단 3주 이상상해진단 3주 미만상해진단서 사본 1매 추가근로능력평가용영문진단서영문진단서 사본 1매 추가소견서(보험사제출용)소견서(비급여소견서)외부 서식 소견서(보험사)향후치료비추정서 1000만원이상향후치료비추정서 1000만원미만",,보호자식대,CD COPY,진단서,,,,,
의료법인 한성재단 S서울병원,보호자식대,,,식대,,,,"6,000",,,,,,
의료법인 한성재단 S서울병원,공기밥추가,,,식대,,,,"1,000",,,,,,
의료법인 한성재단 S서울병원,잡곡밥,,,식대,,,,500,,,,,,
의료법인 한성재단 S서울병원,Anti CCP Ab,,,검체검사료,,,,"50,000",,CZ432,,,,
의료법인 한성재단 S서울병원,Influenza KIT(인플루엔자  검사 A+B+H1N1),,,검체검사료,,,,"30,000",,CZ394,,,,o
의료법인 한성재단 S서울병원,당알부민,,,검체검사료,,,,"35,000",,CZ241,,,,
의료법인 한성재단 S서울병원,허혈성 변형 알부민 검사,,,검체검사료,,,,"50,000",,CZ246,,,,
의료법인 한성재단 S서울병원,DITI Upper,,,체열진단,,,,"150,000",,EZ776,,,,
의료법인 한성재단 S서울병원,DITI Lower,,,체열진단,,,,"150,000",,EZ776,,,,
의료법인 한성재단 S서울병원,DITI Whole Body,,,체열진단,,,,"180,000",,EZ776,,,,
의료법인 한성재단 S서울병원,DITI F/U,,,체열진단,,,,"80,000",,EZ776,,,,
의료법인 한성재단 S서울병원,Echo Sono,,,초음파,,,,"180,000",,EB432,,,,
의료법인 한성재단 S서울병원,Doppler-upper  extremity(편측),,,초음파,,,,"120,000",,EB485,,,,
의료법인 한성재단 S서울병원,Doppler-lower  extremity(편측),,,초음파,,,,"120,000",,EB488,,,,
의료법인 한성재단 S서울병원,Doppler-Both. upper  extremity,,,초음파,,,,"150,000",,EB484,,,,
의료법인 한성재단 S서울병원,Doppler-Both. lower  extremity,,,초음파,,,,"150,000",,EB488,,,,
의료법인 한성재단 S서울병원,US Others,,,초음파,,,,"80,000",,EB470,,,,
의료법인 한성재단 S서울병원,Guided Sono(5),,,초음파,,,,"50,000",,EB470,,,,
의료법인 한성재단 S서울병원,Guided Sono(3),,,초음파,,,,"30,000",,EB470,,,,
의료법인 한성재단 S서울병원,Carotid Doppler,,,초음파,,,,"120,000",,EB482,,,,
의료법인 한성재단 S서울병원,US Breast,,,초음파,,,,"80,000",,EB421,,,,
의료법인 한성재단 S서울병원,US Thyroid,,,초음파,,,,"80,000",,EB414,,,,
의료법인 한성재단 S서울병원,통증역치검사,,,기능검사,,,,"50,000",,FY884,,,,
의료법인 한성재단 S서울병원,"MRI(뇌,Brain)",,,자기공명영상진단,,,,"450,000",,HI101005,,,,
의료법인 한성재단 S서울병원,"MRA(뇌혈관,Brain)",,,자기공명영상진단,,,,"450,000",,HI135005,,,,
의료법인 한성재단 S서울병원,"MRI(경추,Cervical)",,,자기공명영상진단,,,,"450,000",,HE109,,,,
의료법인 한성재단 S서울병원,"MRI(흉추,Thoracic)",,,자기공명영상진단,,,,"450,000",,HE110,,,,
의료법인 한성재단 S서울병원,"MRI(요천추,Lumbosacral  spine)",,,자기공명영상진단,,,,"450,000",,HE111,,,,
의료법인 한성재단 S서울병원,"MRI(척추강,Myelogram)",,,자기공명영상진단,,,,"200,000",,HE112,,,,
의료법인 한성재단 S서울병원,"MRI(견관절,Shoulder)",,,자기공명영상진단,,,,"450,000",,HE115,,,,
의료법인 한성재단 S서울병원,"MRI(주관절,Elbow)",,,자기공명영상진단,,,,"450,000",,HE116,,,,
의료법인 한성재단 S서울병원,"MRI(수관절,Wrist)",,,자기공명영상진단,,,,"450,000",,HE117,,,,
의료법인 한성재단 S서울병원,"MRI(고관절,Hip)",,,자기공명영상진단,,,,"450,000",,HE118,,,,
의료법인 한성재단 S서울병원,"MRI(천장골관절,Sacroiliac)",,,자기공명영상진단,,,,"450,000",,HE119,,,,
의료법인 한성재단 S서울병원,"MRI(슬관절,Knee)",,,자기공명영상진단,,,,"450,000",,HE120,,,,
의료법인 한성재단 S서울병원,"MRI(발목관절,Ankle)",,,자기공명영상진단,,,,"450,000",,HE121,,,,
의료법인 한성재단 S서울병원,"MRI(관절외상지,Upper  extremity)",,,자기공명영상진단,,,,"450,000",,HE122,,,,
의료법인 한성재단 S서울병원,"MRI(관절외하지,Lower  extremity)",,,자기공명영상진단,,,,"450,000",,HE123,,,,
의료법인 한성재단 S서울병원,"MRI(골반,Pelvis)",,,자기공명영상진단,,,,"450,000",,HE128,,,,
의료법인 한성재단 S서울병원,"MRI조영촬영(경추,cervical)",,,자기공명영상진단,,,,"550,000",,HE209,,,X,
의료법인 한성재단 S서울병원,"MRI조영촬영(흉추,Thoracic)",,,자기공명영상진단,,,,"550,000",,HE210,,,X,
의료법인 한성재단 S서울병원,"MRI조영촬영(요천추,Lumbosacral  spine)",,,자기공명영상진단,,,,"550,000",,HE211,,,X,
의료법인 한성재단 S서울병원,"MRI조영촬영(척추강,Myelogram)",,,자기공명영상진단,,,,"550,000",,HE212,,,X,
의료법인 한성재단 S서울병원,"MRI조영촬영(견관절,Shoulder)",,,자기공명영상진단,,,,"550,000",,HE215,,,X,
의료법인 한성재단 S서울병원,"MRI조영촬영(주관절,Elbow)",,,자기공명영상진단,,,,"550,000",,HE216,,,X,
의료법인 한성재단 S서울병원,"MRI조영촬영(수관절,Wrist)",,,자기공명영상진단,,,,"550,000",,HE217,,,X,
의료법인 한성재단 S서울병원,"MRI조영촬영(고관절,Hip)",,,자기공명영상진단,,,,"550,000",,HE218,,,X,
의료법인 한성재단 S서울병원,"MRI조영촬영(천장골관절,Sacroiliac)",,,자기공명영상진단,,,,"550,000",,HE219,,,X,
의료법인 한성재단 S서울병원,"MRI조영촬영(슬관절,Knee)",,,자기공명영상진단,,,,"550,000",,HE220,,,X,
의료법인 한성재단 S서울병원,"MRI조영촬영(발목관절,Ankle)",,,자기공명영상진단,,,,"550,000",,HE221,,,X,
의료법인 한성재단 S서울병원,"MRI조영촬영(관절외상지,Upper  extremity)",,,자기공명영상진단,,,,"550,000",,HE222,,,X,
의료법인 한성재단 S서울병원,"MRI조영촬영(관절외하지,Lower  extremity)",,,자기공명영상진단,,,,"550,000",,HE223,,,X,
의료법인 한성재단 S서울병원,"MRI조영촬영(골반,Pelvis)",,,자기공명영상진단,,,,"550,000",,HE228,,,X,
의료법인 한성재단 S서울병원,자기공명영상진단-척추(경추)외부병원필름판독료,,,자기공명영상진단,,,,"50,000",,HE109001,,,,
의료법인 한성재단 S서울병원,자기공명영상진단-척추(흉추)외부병원필름판독료,,,자기공명영상진단,,,,"50,000",,HE110001,,,,
의료법인 한성재단 S서울병원,자기공명영상진단-척추(요천추)외부병원필름판독료,,,자기공명영상진단,,,,"50,000",,HE111001,,,,
의료법인 한성재단 S서울병원,자기공명영상진단-근골격계(견관절)외부병원필름판독료,,,자기공명영상진단,,,,"50,000",,HE115001,,,,
의료법인 한성재단 S서울병원,자기공명영상진단-근골격계(주관절)외부병원필름판독료,,,자기공명영상진단,,,,"50,000",,HE116001,,,,
의료법인 한성재단 S서울병원,자기공명영상진단-근골격계(수관절)외부병원필름판독료,,,자기공명영상진단,,,,"50,000",,HE117001,,,,
의료법인 한성재단 S서울병원,자기공명영상진단-근골격계(고관절)외부병원필름판독료,,,자기공명영상진단,,,,"50,000",,HE118001,,,,
의료법인 한성재단 S서울병원,자기공명영상진단-근골격계(천장골관절)외부병원필름판독료,,,자기공명영상진단,,,,"50,000",,HE119001,,,,
의료법인 한성재단 S서울병원,자기공명영상진단-근골격계(슬관절)외부병원필름판독료,,,자기공명영상진단,,,,"50,000",,HE120001,,,,
의료법인 한성재단 S서울병원,자기공명영상진단-근골격계(발목관절)외부병원필름판독료,,,자기공명영상진단,,,,"50,000",,HE121001,,,,
의료법인 한성재단 S서울병원,자기공명영상진단-근골격계(관절외상지)외부병원필름판독료,,,자기공명영상진단,,,,"50,000",,HE122001,,,,
의료법인 한성재단 S서울병원,자기공명영상진단-근골격계(관절외하지)외부병원필름판독료,,,자기공명영상진단,,,,"50,000",,HE123001,,,,
의료법인 한성재단 S서울병원,자기공명영상진단-복부(골반)외부병원필름판독료,,,자기공명영상진단,,,,"50,000",,HE128001,,,,
의료법인 한성재단 S서울병원,POST OP MRI,,,자기공명영상진단,,,,"250,000",,,,,,
의료법인 한성재단 S서울병원,"F/U용 MRI(경추,Cervical)",,,자기공명영상진단,,,,"350,000",,HE109,,,,
의료법인 한성재단 S서울병원,"F/U용  MRI(요천추,Lumbosacral spine)",,,자기공명영상진단,,,,"350,000",,HE111,,,,
의료법인 한성재단 S서울병원,"F/U MRI(견관절,Shoulder)",,,자기공명영상진단,,,,"350,000",,HE115,,,,
의료법인 한성재단 S서울병원,F/U용 MRI(Knee),,,자기공명영상진단,,,,"350,000",,HE120,,,,
의료법인 한성재단 S서울병원,Whole spineMRI(C-T 부위추가),,,자기공명영상진단,,,,"150,000",,HE113,,,,
의료법인 한성재단 S서울병원,Whole spine MRI(T-L 부위추가),,,자기공명영상진단,,,,"150,000",,HE113,,,,
의료법인 한성재단 S서울병원,Whole spine MRI(C-T-L부위추가),,,자기공명영상진단,,,,"200,000",,HE113,,,,
의료법인 한성재단 S서울병원,L-spine MRI(3 series),,,자기공명영상진단,,,,"250,000",,HE111,,,,
의료법인 한성재단 S서울병원,C-spine MRI(3 series),,,자기공명영상진단,,,,"250,000",,HE109,,,,
의료법인 한성재단 S서울병원,Whole spine MRI(C-T-L)full,,,자기공명영상진단,,,,"300,000",,HE113,,,,
의료법인 한성재단 S서울병원,도수치료,,,이학요법료,,,,"100,000",,MX122,,,,
의료법인 한성재단 S서울병원,도수치료 F,,,이학요법료,,,,"140,000",,MX122,,,,
의료법인 한성재단 S서울병원,도수치료 R,,,이학요법료,,,,"120,000",,MX122,,,,
의료법인 한성재단 S서울병원,도수치료 S,,,이학요법료,,,,"120,000",,MX122,,,,
의료법인 한성재단 S서울병원,신장분사치료-냉동치료,,,이학요법료,,,,"15,000",,MZ007,,,,
의료법인 한성재단 S서울병원,ESWT(체외충격파치료)1회,,,이학요법료,,,,"70,000",,SZ084,,,,
의료법인 한성재단 S서울병원,ESWT(체외충격파치료)2회,,,이학요법료,,,,"130,000",,SZ084,,,,
의료법인 한성재단 S서울병원,Prolotherapy  (사지관절)증식치료,,,이학요법료,,,,"120,000",,MY142,,,O,
의료법인 한성재단 S서울병원,증식치료3(Prolotherapy)-사지관절부위,,,이학요법료,,,,"30,000",,MY142,,,O,
의료법인 한성재단 S서울병원,증식치료4(사지관절부위),,,이학요법료,,,,"40,000",,MY142,,,O,
의료법인 한성재단 S서울병원,증식치료5(Prolotherapy)-사지관절부위,,,이학요법료,,,,"50,000",,MY142,,,O,
의료법인 한성재단 S서울병원,Prolotherapy (척추)증식치료,,,이학요법료,,,,"50,000",,MY143,,,O,
의료법인 한성재단 S서울병원,FIMS,,,이학요법료,,,,"70,000","800,000",MZ001,,,O,O
의료법인 한성재단 S서울병원,경피적 경막외강 신경성형술,,,근골,,,,"800,000",,SZ634,,,X,X
의료법인 한성재단 S서울병원,경피적 풍선확장 경막외강 신경성형술,,,근골,,,,"800,000",,SZ641,,,X,X
의료법인 한성재단 S서울병원,추간판내 고주파 열치료술(L),,,근골,,,,"1,000,000",,SZ083,,,X,X
의료법인 한성재단 S서울병원,CELLO NAVI (L-PEN용),,,,,,,"750,000",,BJ4801RN,,,,
의료법인 한성재단 S서울병원,EPI-GEN CATH(C-PEN용),,,,,,,"750,000",,BJ7001RG,,,,
의료법인 한성재단 S서울병원,"JENITH-L, JENITH-SL",,,,,,,"750,000",,BJ4801LK,,,,
의료법인 한성재단 S서울병원,EXPENDIO BALLOON  CATHETER,,,,,,,"1,200,000",,BJ4801DA,,,,
의료법인 한성재단 S서울병원,EL STICK,,,,,,,"800,000",,BC0105QT,,,,
의료법인 한성재단 S서울병원,ANYPLUS,,,,,,,"2,145,000",,BC0104ED,,,,
의료법인 한성재단 S서울병원,MOBI-C,,,,,,,"5,000,000",,BF0001KV,,,,
의료법인 한성재단 S서울병원,BAGUERA -Cervical,,,,,,,"4,500,000",,BF0003GZ,,,,
의료법인 한성재단 S서울병원,RAFUGEN DBM GEL 0.5  cc,,,,,,,"400,000",,BC0101BU,,,,
의료법인 한성재단 S서울병원,RAFUGEN DBM GEL 1cc,,,,,,,"550,000",,BC0101BU,,,,
의료법인 한성재단 S서울병원,RAFUGEN DBM GEL 3cc,,,,,,,"1,300,000",,BC0101BU,,,,
의료법인 한성재단 S서울병원,INTERGRO DBM 2CC,,,,,,,"1,000,000",,BC0101BG,,,,
의료법인 한성재단 S서울병원,ROTAIO,,,,,,,"4,500,000",,BF0001HB,,,,
의료법인 한성재단 S서울병원,하이배리 1.5ml,,,,,,,"250,000",,BF0101VT,,,,
의료법인 한성재단 S서울병원,INTERBLOCK 1.5CC,,,,,,,"400,000",,BF0100VD,,,,
의료법인 한성재단 S서울병원,INTERBLOCK 3CC,,,,,,,"800,000",,BF0100VD,,,,
의료법인 한성재단 S서울병원,RF-CURER,,,,,,,"1,500,000",,BF0202XP,,,,
의료법인 한성재단 S서울병원,큐블럭,,,,,,,"600,000",,BF0101WC,,,,
의료법인 한성재단 S서울병원,REGENWEL,,,,,,,"350,000",,BM5305BH,,,,
의료법인 한성재단 S서울병원,INNOSEAL,,,,,,,"195,000",,BJ7001KU,,,,
의료법인 한성재단 S서울병원,큐어젠,,,,,,,"228,800",,BM2601LN,,,,
의료법인 한성재단 S서울병원,WISEDERM,,,,,,,"195,000",,BM2201KE,,,,
의료법인 한성재단 S서울병원,COLLASHIELD,,,,,,,"150,000",,BM2601OP,,,,
의료법인 한성재단 S서울병원,STANPAD,,,,,,,"50,000",,BJ7000UH,,,,
의료법인 한성재단 S서울병원,리옥셀피프릴,,,,,,,"600,000",,685900130,,,,
의료법인 한성재단 S서울병원,FLOSEAL Hemostatic  Matrix,,,,,,,"600,000",,646601401,,,,
의료법인 한성재단 S서울병원,압박고정용(탄력반창고),,,,,,,"40,000",,BK7000GS,,,,
의료법인 한성재단 S서울병원,EZ-FIX(이지픽스),,,,,,,"35,000",,BJ1016SZ,,,,
의료법인 한성재단 S서울병원,TONIC BAND,,,,,,,"40,000",,BC1201JO,,,,
의료법인 한성재단 S서울병원,GM SUCTION FIX(2M),,,,,,,"18,000",,BJ1000IP,,,,
의료법인 한성재단 S서울병원,네오드레싱(9*10CM),,,,,,,"1,500",,BM5019HF,,,,
의료법인 한성재단 S서울병원,네오드레싱(9*15CM),,,,,,,"2,000",,BM5019HF,,,,
의료법인 한성재단 S서울병원,네오드레싱(9*20CM),,,,,,,"2,500",,BM5019HF,,,,
의료법인 한성재단 S서울병원,네오드레싱(9*25CM),,,,,,,"3,000",,BM5019HF,,,,
의료법인 한성재단 S서울병원,에이덤 플러스 드레싱(6*7),,,,,,,"1,000",,BM5007HF,,,,
의료법인 한성재단 S서울병원,에이덤 플러스 드레싱(10*10),,,,,,,"1,200",,BM5007HF,,,,
의료법인 한성재단 S서울병원,에이덤 플러스 드레싱(10*12),,,,,,,"1,500",,BM5007HF,,,,
의료법인 한성재단 S서울병원,에이덤 플러스 드레싱(10*15),,,,,,,"1,700",,BM5007HF,,,,
의료법인 한성재단 S서울병원,한시적비급여 SCREW,,,,,,,"461,000",,,,,,
의료법인 한성재단 S서울병원,한시적비급여 ROD,,,,,,,"156,400",,,,,,
의료법인 한성재단 S서울병원,한시적비급여 CAGE,,,,,,,"543,200",,,,,,
의료법인 한성재단 S서울병원,OPSITE  POST-OP(25cm*10cm),,,,,,,"7,744",,BM5013CD,,,,
의료법인 한성재단 S서울병원,OPSITE  POST-OP(15.5cm*8.5cm),,,,,,,"6,050",,BM5013CD,,,,
의료법인 한성재단 S서울병원,코네티비나 거즈 -Gauze  pad(1장),,,,,,,"10,000",,684400030,,,,
의료법인 한성재단 S서울병원,Sorbact Surgical  dressing(5*7.2),,,,,,,"5,000",,BM5001MV,,,,
의료법인 한성재단 S서울병원,Sorbact Surgical  dressing(8*10),,,,,,,"10,000",,BM5001MV,,,,
의료법인 한성재단 S서울병원,Sorbact Surgical  dressing(10*20),,,,,,,"15,000",,BM5001MV,,,,
의료법인 한성재단 S서울병원,MCC-FIX,,,,,,,"3,000",,BJ1001FY,,,,
의료법인 한성재단 S서울병원,"Fix-roll 2""  10CM당",,,,,,,200,,BM5103HF,,,,
의료법인 한성재단 S서울병원,"Fix-roll 4""  10CM당",,,,,,,250,,BM5105HF,,,,
의료법인 한성재단 S서울병원,"Fix-roll 6""  10CM당",,,,,,,300,,BM5101HF,,,,
의료법인 한성재단 S서울병원,BANDGOLD FILTER  SYRINGE,,,,,,,"1,200",,BM1301BL,,,,
의료법인 한성재단 S서울병원,코반(1인치),,,,,,,"2,500",,BK7101EA,,,,
의료법인 한성재단 S서울병원,super clean,,,,,,,"1,000",,BM5013BL,,,,
의료법인 한성재단 S서울병원,NEO SKIN-D,,,,,,,"40,000",,BM5006RQ,,,,
의료법인 한성재단 S서울병원,냉압박붕대(전규격),,,,,,,"10,000",,BK7101YD,,,,
의료법인 한성재단 S서울병원,이라이프 개구리 스프린트,,,,,,,"15,000",,,,,,
의료법인 한성재단 S서울병원,ECO-FB BANDAGE(4inch),,,,,,,"29,000",,BK7100IZ,,,,
의료법인 한성재단 S서울병원,ECO-FB BANDAGE(6inch),,,,,,,"30,000",,BK7100IZ,,,,
의료법인 한성재단 S서울병원,손목보호대(DR-W004)고정용,,,,,,,"30,000",,,,,,
의료법인 한성재단 S서울병원,손목보호대(DR-W002),,,,,,,"12,000",,,,,,
의료법인 한성재단 S서울병원,발목보호대(훈민),,,,,,,"30,000",,,,,,
의료법인 한성재단 S서울병원,발목보호대젤(Dr.MED),,,,,,,"50,000",,BC1207RE,,,,
의료법인 한성재단 S서울병원,무릎보호대(훈민),,,,,,,"15,000",,,,,,
의료법인 한성재단 S서울병원,팔꿈치보호대(훈민),,,,,,,"15,000",,,,,,
의료법인 한성재단 S서울병원,Post Op Shoe-HV OP후,,,,,,,"60,000",,,,,,
의료법인 한성재단 S서울병원,CAST SHOES-석고신발,,,,,,,"12,000",,,,,,
의료법인 한성재단 S서울병원,L-spine Corset,,,,,,,"150,000",,,,,,
의료법인 한성재단 S서울병원,Knee-MCL Brace,,,,,,,"130,000",,,,,,
의료법인 한성재단 S서울병원,Should-Sling Brace,,,,,,,"140,000",,,,,,
의료법인 한성재단 S서울병원,soulder support cover,,,,,,,"80,000",,BC1206RL,,,,
의료법인 한성재단 S서울병원,Crutch Aluminum 1쌍-목발,,,,,,,"20,000",,,,,,
의료법인 한성재단 S서울병원,MIAMI J COLLAR,,,,,,,"150,000",,BC1202VP,,,,
의료법인 한성재단 S서울병원,THOMAS COLLAR (SOFT)-토마스칼라,,,,,,,"10,000",,,,,,
의료법인 한성재단 S서울병원,Velpeau band-벨포/슬링-쇄골밴드,,,,,,,"20,000",,,,,,
의료법인 한성재단 S서울병원,8자붕대,,,,,,,"13,000",,,,,,
의료법인 한성재단 S서울병원,Arm sling-팔걸이,,,,,,,"5,000",,,,,,
의료법인 한성재단 S서울병원,OPSITE FLEXIFIX(10CM*10M) 10CM당,,,,,,,900,,BM5018CD,,,,
의료법인 한성재단 S서울병원,코반 4인치,,,,,,,"10,000",,BK7101EA,,,,
의료법인 한성재단 S서울병원,손목스프린트(하우메디케어),,,,,,,"20,000",,BC1208RE,,,,
의료법인 한성재단 S서울병원,엘보밴드(HOW)-TENNIS,,,,,,,"50,000",,BC1208YQ,,,,
의료법인 한성재단 S서울병원,팔자붕대,,,,,,,"15,000",,,,,,
의료법인 한성재단 S서울병원,슬링팔걸이,,,,,,,"30,000",,,,,,
의료법인 한성재단 S서울병원,콘쥬란주(신의료기술),,,,,,,"230,000",,,,,,O
의료법인 한성재단 S서울병원,ECO IV FILTER LINE(Z),,,,,,,"5,000",,BM1301DC,,,,
의료법인 한성재단 S서울병원,INTRASPINE,,,,,,,"3,800,000",,BF0401WQ,,,,
의료법인 한성재단 S서울병원,GRAFTON DBM ORTHOBLEND(5CC),,,,,,,"1,485,000",,BC0111AW,,,,
의료법인 한성재단 S서울병원,CERVICAL SPACE LORDOTIC WITH CANCELLOUS,,,,,,,"2,500,000",,BTB01033,,,,
의료법인 한성재단 S서울병원,ENDO-FLEX,,,,,,,"1,500,000",,BF0200MN,,,,
의료법인 한성재단 S서울병원,아코반밴드,,,,,,,"38,000",,BK7000RL,,,,
의료법인 한성재단 S서울병원,K BODY WARMERE,,,,,,,"100,000",,BJ1000LU,,,,
의료법인 한성재단 S서울병원,슈퍼픽스IV,,,,,,,"1,500",,BJ1003BL,,,,
의료법인 한성재단 S서울병원,GM SUCTION FIX(3M),,,,,,,"19,000",,BJ1000IP,,,,
