,Unnamed: 0,병원명,명칭,분류,소분류,중분류,중복컬럼_1,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
26336,26336,JS노송병원,.Ultrasonography Orbit,초음파 검사료,,,,"100,000",,,-,,급여 인정기준 외 실시한 경우 비급여,,
26337,26337,JS노송병원,.Sonograpy Doppler,초음파 검사료,,,,"120,000",,,-,,급여 인정기준 외 실시한 경우 비급여,,
26338,26338,JS노송병원,.Sonograpy Doppler(Both),초음파 검사료,,,,"240,000",,,-,,급여 인정기준 외 실시한 경우 비급여,,
26339,26339,JS노송병원,.Sonograpy Doppler(Lt.)/(Rt.),초음파 검사료,,,,"120,000",,,-,,급여 인정기준 외 실시한 경우 비급여,,
26340,26340,JS노송병원,.Ultrasonography for BPB trace,초음파 검사료,,,,"100,000",,,-,,급여 인정기준 외 실시한 경우 비급여,,
26341,26341,JS노송병원,.Echo Cardiogram,초음파 검사료,,,,"200,000",,,-,,급여 인정기준 외 실시한 경우 비급여,,
26342,26342,JS노송병원,.Ultrasonography Carotid,초음파 검사료,,,,"120,000",,,-,,급여 인정기준 외 실시한 경우 비급여,,
26355,26355,JS노송병원,코드,명칭,,,,치료 재료대포함 여부,,,비용,,,특이사항,
26366,26366,JS노송병원,.Sonograpy Mapping,초음파 검사료,,,,"50,000",,,-,,급여 인정기준 외 실시한 경우 비급여,,
26367,26367,JS노송병원,.Ultrasonography Bladder,초음파 검사료,,,,"100,000",,,-,,급여 인정기준 외 실시한 경우 비급여,,
26368,26368,JS노송병원,.Ultrasonography Chest,초음파 검사료,,,,"100,000",,,-,,급여 인정기준 외 실시한 경우 비급여,,
26369,26369,JS노송병원,.Ultrasonography Rib,초음파 검사료,,,,"100,000",,,-,,급여 인정기준 외 실시한 경우 비급여,,
26370,26370,JS노송병원,.MRI C-Spine,진단방사선,,,,"430,000",,,HE109,,급여 인정기준 외 실시한 경우 비급여,,
26371,26371,JS노송병원,.MRI C-Spine & Enhance,진단방사선,,,,"530,000",,,HE209,,급여 인정기준 외 실시한 경우 비급여,O,
26372,26372,JS노송병원,.MRI C-Spine & CTL & Foraminal view,진단방사선,,,,"630,000",,,-,,급여 인정기준 외 실시한 경우 비급여,,
26373,26373,JS노송병원,.MRI T-Spine,진단방사선,,,,"430,000",,,HE110,,급여 인정기준 외 실시한 경우 비급여,,
26374,26374,JS노송병원,.MRI T-Spine & Enhance,진단방사선,,,,"530,000",,,HE210,,급여 인정기준 외 실시한 경우 비급여,O,
26375,26375,JS노송병원,.MRI L-Spine,진단방사선,,,,"430,000",,,HE111,,급여 인정기준 외 실시한 경우 비급여,,
26388,26388,JS노송병원,코드,명칭,,,,치료 재료대포함 여부,,,비용,,,특이사항,
26399,26399,JS노송병원,.MRI L-Spine & Enhance,진단방사선,,,,"530,000",,,HE211,,급여 인정기준 외 실시한 경우 비급여,O,
26400,26400,JS노송병원,.MRI L-S spine,진단방사선,,,,"430,000",,,HE111,,급여 인정기준 외 실시한 경우 비급여,,
26401,26401,JS노송병원,.MRI Neck,진단방사선,,,,"430,000",,,HE108,,급여 인정기준 외 실시한 경우 비급여,,
26402,26402,JS노송병원,.MRI Brain+Diffusion,진단방사선,,,,"530,000",,,-,,급여 인정기준 외 실시한 경우 비급여,O,
26403,26403,JS노송병원,.MRI Brain + MRA,진단방사선,,,,"630,000",,,-,,급여 인정기준 외 실시한 경우 비급여,,
26404,26404,JS노송병원,.MRA Brain,진단방사선,,,,"430,000",,,HE135,,급여 인정기준 외 실시한 경우 비급여,,
26405,26405,JS노송병원,.MRI Brain,진단방사선,,,,"430,000",,,HE101,,급여 인정기준 외 실시한 경우 비급여,,
26406,26406,JS노송병원,.MRI CTL 추가,진단방사선,,,,"100,000",,,-,,급여 인정기준 외 실시한 경우 비급여,,
26407,26407,JS노송병원,.MRI L-S spine & Enhance,진단방사선,,,,"530,000",,,HE211,,급여 인정기준 외 실시한 경우 비급여,O,
26408,26408,JS노송병원,.MRI Neck & Enhance,진단방사선,,,,"530,000",,,HE208,,급여 인정기준 외 실시한 경우 비급여,O,
26548,26548,우리척병원,1인실 병실 차액,입원료,,,,"150,000",,,,,,,
26549,26549,우리척병원,보호자식,식대,,,,"6,000",,,,,,,
26550,26550,우리척병원,공기밥추가,식대,,,,"1,000",,,,,,,
26551,26551,우리척병원,공기밥추가-국포함,식대,,,,"2,000",,,,,,,
26552,26552,우리척병원,일반진단서,제증명,,,국문,"20,000",,,,,,,
26553,26553,우리척병원,일반진단서,제증명,,,추가,"1,000",,,,,,,
26554,26554,우리척병원,일반진단서,제증명,,,영문,"20,000",,,,,,,
26555,26555,우리척병원,일반진단서,제증명,,,추가,"3,000",,,,,,,
26556,26556,우리척병원,소견서(보험회사 제출용),제증명,,,,0,,,,,,,
26557,26557,우리척병원,소견서(보험회사 제출용),제증명,,,추가,0,,,,,,,
26558,26558,우리척병원,진료확인서,제증명,,,,"3,000",,,,,,,
26559,26559,우리척병원,진료확인서,제증명,,,추가,"1,000",,,,,,,
26560,26560,우리척병원,입퇴원확인서,제증명,,,,"3,000",,,,,,,
26561,26561,우리척병원,입퇴원확인서,제증명,,,추가,"1,000",,,,,,,
26562,26562,우리척병원,통원확인서,제증명,,,,"3,000",,,,,,,
26563,26563,우리척병원,통원확인서,제증명,,,추가,"1,000",,,,,,,
26564,26564,우리척병원,수술확인서,제증명,,,,"10,000",,,,,,,
26565,26565,우리척병원,수술확인서,제증명,,,추가,"1,000",,,,,,,
26566,26566,우리척병원,병사용진단서,제증명,,,,"20,000",,,,,,,
26567,26567,우리척병원,병사용진단서,제증명,,,추가,"1,000",,,,,,,
26568,26568,우리척병원,후유장애진단서,제증명,,,,"100,000",,,,,,,
26569,26569,우리척병원,후유장애진단서,제증명,,,추가,"1,000",,,,,,,
26570,26570,우리척병원,신체장해진단서,제증명,,,,"15,000",,,,,,,
26571,26571,우리척병원,신체장해진단서,제증명,,,추가,"1,000",,,,,,,
26572,26572,우리척병원,상해진단서,제증명,,,3주 미만,"100,000",,,,,,,
26573,26573,우리척병원,상해진단서,제증명,,,추가,"1,000",,,,,,,
26574,26574,우리척병원,상해진단서,제증명,,,3주 이상,"150,000",,,,,,,
26575,26575,우리척병원,상해진단서,제증명,,,추가,"1,000",,,,,,,
26576,26576,우리척병원,심신장애진단서,제증명,,,,"15,000",,,,,,,
26577,26577,우리척병원,심신장애진단서,제증명,,,추가,"1,000",,,,,,,
26578,26578,우리척병원,국민연금장애진단서,제증명,,,,"15,000",,,,,,,
26579,26579,우리척병원,국민연금장애진단서,제증명,,,추가,"1,000",,,,,,,
26580,26580,우리척병원,의무기록사본(기본1매당),제증명,,,,"1,000",,,,,,,
26581,26581,우리척병원,CD copy,제증명,,,,"10,000",,,,,,,
26582,26582,우리척병원,향후치료비추정서(천만원미만) 사보험제출,제증명,,,,"50,000",,,,,,,
26583,26583,우리척병원,향후치료비추정서(천만원이상) 사보험제출,제증명,,,,"100,000",,,,,,,
26584,26584,우리척병원,향후치료비 추정서 추가 및 복사(1매당),제증명,,,,"1,000",,,,,,,
26585,26585,우리척병원,독감,예방접종,,,,"30,000-40,000",,,,,,,
26586,26586,우리척병원,파상풍,예방접종,,,,"30,000",,,,,,,
26587,26587,우리척병원,영양수액제(진카로솔),약제,,,,"30,000",,,,,,,
26588,26588,우리척병원,영양수액제(가네파솔),약제,,,,"50,000",,,,,,,
26589,26589,우리척병원,영양수액제(브레노솔),약제,,,,"70,000",,,,,,,
26590,26590,우리척병원,콤비플렉스리피드페리주주,약제,,,,"100,000",,,,,,,
26591,26591,우리척병원,아모부로펜주,약제,,,,"30,000",,,,,,,
26592,26592,우리척병원,아데노피주,약제,,,,"40,000",,,,,,,
26593,26593,우리척병원,징크팜주,약제,,,,"40,000",,,,,,,
26594,26594,우리척병원,아락실과립,약제,,,,600,,,,,,,
26595,26595,우리척병원,트레스탄캅셀,약제,,,,"1,000",,,,,,,
26596,26596,우리척병원,다제스캅셀,약제,,,,173,,,,,,,
26597,26597,우리척병원,Neo Dermal Activator 1g,약제,,,,"25,000",,,,,,,
26598,26598,우리척병원,Neo Dermal Activator 5g,약제,,,,"120,000",,,,,,,
26599,26599,우리척병원,플로실헤모스태닉매트릭스,약제,,,,"600,000",,,,,,,
26600,26600,우리척병원,Prosil,약제,,,,"60,000",,,,,,,
26601,26601,우리척병원,켈로코트 솔레어,약제,,,,"60,000",,,,,,,
26602,26602,우리척병원,비타디본주,약제,,,,"50,000",,,,,,,
26603,26603,우리척병원,말린다주,약제,,,,"80,000",,,,,,,
26604,26604,우리척병원,타나민주,약제,,,,"20,000",,,,,,,
26605,26605,우리척병원,모노퍼주,약제,,,,"80,000",,,,,,,
26606,26606,우리척병원,스티몰액,약제,,,,"2,000",,,,,,,
26607,26607,우리척병원,아큐판,약제,,,,"5,000",,,,,,,
26608,26608,우리척병원,타우로린,약제,,,,"200,000",,,,,,,
26609,26609,우리척병원,아큐판캡슐,약제,,,,"1,000",,,,,,,
26610,26610,우리척병원,프리세덱스주,약제,,,,"100,000",,,,,,,
26611,26611,우리척병원,경동맥,초음파,,,,"100,000",,,,,,,
26612,26612,우리척병원,하지동맥1부위,초음파,,,,"200,000",,,,,,,
26613,26613,우리척병원,하지동맥 양측,초음파,,,,"300,000",,,,,,,
26614,26614,우리척병원,Upper Extremity,초음파,,,,"50,000",,,,,,,
26615,26615,우리척병원,Upper Extremity(both),초음파,,,,"70,000",,,,,,,
26616,26616,우리척병원,Lower Extremity,초음파,,,,"50,000",,,,,,,
26617,26617,우리척병원,Lower Extremity(both),초음파,,,,"70,000",,,,,,,
26618,26618,우리척병원,Pelvis,초음파,,,,"80,000",,,,,,,
26619,26619,우리척병원,Breast,초음파,,,,"80,000",,,,,,,
26620,26620,우리척병원,Neck,초음파,,,,"50,000",,,,,,,
26621,26621,우리척병원,Thyroid,초음파,,,,"50,000",,,,,,,
26622,26622,우리척병원,Vascular,초음파,,,,"80,000",,,,,,,
26623,26623,우리척병원,Others(기타부위),초음파,,,,"50,000",,,,,,,
26624,26624,우리척병원,Muscle,초음파,,,,"50,000",,,,,,,
26625,26625,우리척병원,Echo sono,초음파,,,,"100,000",,,,,,,
26626,26626,우리척병원,Echo sono (2차 1개월내),초음파,,,,"80,000",,,,,,,
26627,26627,우리척병원,SONO Guide,초음파,,,,"50,000",,,,,,,
26628,26628,우리척병원,SONO,방사선,,,,"20,000",,,,,,,
26629,26629,우리척병원,Doppler,방사선,,,,"80,000",,,,,,,
26630,26630,우리척병원,MRI,방사선,,,,"400,000",,,,,,,
26631,26631,우리척병원,MRA,방사선,,,,"550,000",,,,,,,
26632,26632,우리척병원,MRI F/U,방사선,,,,"300,000",,,,,,,
26633,26633,우리척병원,MRI(ANGIO)동시행시,방사선,,,,"550,000",,,,,,,
26634,26634,우리척병원,MRI(조영제),방사선,,,,"470,000",,,,,,,
26635,26635,우리척병원,Myelo-MRI,방사선,,,,"300,000",,,,,,,
26636,26636,우리척병원,Foraminal MRI,방사선,,,,"300,000",,,,,,,
26637,26637,우리척병원,Limited MRI,방사선,,,,"100,000",,,,,,,
26638,26638,우리척병원,적외선체열검사,검사료,,,,"100,000",,,,,,,
26639,26639,우리척병원,적외선체열검사(전신),검사료,,,,"150,000",,,,,,,
26640,26640,우리척병원,Anti CCP Ab,검사료,,,,"40,000",,,,,,,
26641,26641,우리척병원,HCV 항체검사(간이검사),검사료,,,,"45,000",,,,,,,
26642,26642,우리척병원,인플루엔자 A/B 항원,검사료,,,,"23,000",,,,,,,
26643,26643,우리척병원,PCA(무통주사 )- 발생금액    100/100,마취료,,,,"100,000-150,000",,,,,,,
26644,26644,우리척병원,고주파열치료술(요추A),처치및 수술료,,,,"900,000",,,,,,,
26645,26645,우리척병원,고주파열치료술(요추B),처치및 수술료,,,,"1,200,000",,,,,,,
26646,26646,우리척병원,경피적경막외강신경성형술(요추-A),처치및 수술료,,,,"700,000",,,,,,,
26647,26647,우리척병원,경피적경막외강신경성형술(요추-B),처치및 수술료,,,,"1,280,000",,,,,,,
26648,26648,우리척병원,경피적경막외강신경성형술(요추-C),처치및 수술료,,,,"1,000,000",,,,,,,
26649,26649,우리척병원,경피적경막외강신경성형술(경추),처치및 수술료,,,,"660,000",,,,,,,
26650,26650,우리척병원,경막외강내 유착박리 및 협착완화술(풍선확장기능을 포함),처치및 수술료,,,,"1,000,000",,,,,,,
26651,26651,우리척병원,경피적 풍선확장 경막외강 신경성형,처치및 수술료,,,,"1,400,000",,,,,,,
26652,26652,우리척병원,하이배리 1.5g,처치및 수술료,,,,"980,000",,,,,,,
26653,26653,우리척병원,하이배리 3g,처치및 수술료,,,,"1,330,000",,,,,,,
26654,26654,우리척병원,노바콜,처치및 수술료,,,,"400,000",,,,,,,
26655,26655,우리척병원,LDISQ-C,처치및 수술료,,,,"1,700,000",,,,,,,
26656,26656,우리척병원,LDISQ-L,처치및 수술료,,,,"1,700,000",,,,,,,
26657,26657,우리척병원,RACZ catheter(경추),처치및 수술료,,,,"980,000",,,,,,,
26658,26658,우리척병원,히알플러스주,처치및 수술료,,,,"400,000",,,,,,,
26659,26659,우리척병원,액상하이랙스주,처치및 수술료,,,,"60,000",,,,,,,
26660,26660,우리척병원,Yesdisc (IDET재료대),처치및 수술료,,,,"1,500,000",,,,,,,
26661,26661,우리척병원,ABRO-L    (IDET재료대),처치및 수술료,,,,"1,500,000",,,,,,,
26662,26662,우리척병원,전기수술기용    전극(PENS-II),처치및 수술료,,,,"2,200,000",,,,,,,
26663,26663,우리척병원,RF-CURER,처치및 수술료,,,,"2,200,000",,,,,,,
26664,26664,우리척병원,PR-Finder,처치및 수술료,,,,"980,000",,,,,,,
26665,26665,우리척병원,ST COX,처치및 수술료,,,,"1,080,000",,,,,,,
26666,26666,우리척병원,SPINAUT,처치및 수술료,,,,"980,000",,,,,,,
26667,26667,우리척병원,ALLOMATRIX INJECTABLE PUTTY 1CC,처치및 수술료,,,,"1,000,000",,,,,,,
26668,26668,우리척병원,Rafugen DBM 0.5cc,처치및 수술료,,,,"600,000",,,,,,,
26669,26669,우리척병원,Rafugen DBM 1cc,처치및 수술료,,,,"1,100,000",,,,,,,
26670,26670,우리척병원,BIO CERVICAL CAGE,처치및 수술료,,,,"363,000",,,,,,,
26671,26671,우리척병원,WALLIS SYSTEM,처치및 수술료,,,,"3,000,000",,,,,,,
26672,26672,우리척병원,PRESTIGE CERVICAL DISC SYSTEM,처치및 수술료,,,,"5,000,000",,,,,,,
26673,26673,우리척병원,목발(한쌍),처치및 수술료,,,,"20,000",,,,,,,
26674,26674,우리척병원,cast shoes,처치및 수술료,,,,"10,000",,,,,,,
26675,26675,우리척병원,arm sling(팔걸이),처치및 수술료,,,,"5,000",,,,,,,
26676,26676,우리척병원,벨포밴드,처치및 수술료,,,,"10,000",,,,,,,
26677,26677,우리척병원,Mepitel one(10 X18),처치및 수술료,,,,"50,000",,,,,,,
26678,26678,우리척병원,Mepitel one(7.5 X 10),처치및 수술료,,,,"50,000",,,,,,,
26679,26679,우리척병원,Mepitel one(5 X 7.5),처치및 수술료,,,,"40,000",,,,,,,
26680,26680,우리척병원,콜라폼,처치및 수술료,,,,"200,000",,,,,,,
26681,26681,우리척병원,Mepitac (4X1.5),처치및 수술료,,,,"5,000",,,,,,,
26682,26682,우리척병원,호스락,처치및 수술료,,,,"10,000",,,,,,,
26683,26683,우리척병원,SOFT CLOTH TAPE 1cm,처치및 수술료,,,,100,,,,,,,
26684,26684,우리척병원,나픽스플러스아이브이반창고,처치및 수술료,,,,"4,000",,,,,,,
26685,26685,우리척병원,증식치료(사지관절),처치및 수술료,,,,"30,000",,,,,,,
26686,26686,우리척병원,증식치료(척추),처치및 수술료,,,,"40,000",,,,,,,
26687,26687,우리척병원,ACCUROD    PEDICAL SCREW SYSTEM(1 Level),처치및 수술료,,,,"1,700,000",,,,,,,
26688,26688,우리척병원,ACCUROD    PEDICAL SCREW SYSTEM(2 Level),처치및 수술료,,,,"2,400,000",,,,,,,
26689,26689,우리척병원,Flex spinal    fixation system(1LEVEL),처치및 수술료,,,,"1,700,000",,,,,,,
26690,26690,우리척병원,Flex spinal    fixation system(2LEVEL),처치및 수술료,,,,"2,400,000",,,,,,,
26691,26691,우리척병원,BIO MEGAFIX    (1LEVEL),처치및 수술료,,,,"1,700,000",,,,,,,
26692,26692,우리척병원,BIO MEGAFIX    (2LEVEL),처치및 수술료,,,,"2,400,000",,,,,,,
26693,26693,우리척병원,MEGAFIX2    ROD(1LEVEL),처치및 수술료,,,,"165,000",,,,,,,
26694,26694,우리척병원,MEGAFIX2    SCREW SET,처치및 수술료,,,,"990,000",,,,,,,
26695,26695,우리척병원,PEAK PLIF    CAGE,처치및 수술료,,,,"495,000",,,,,,,
26696,26696,우리척병원,EDENFUSE    1.0cc,처치및 수술료,,,,"1,100,000",,,,,,,
26697,26697,우리척병원,FORA-TF,처치및 수술료,,,,"1,500,000",,,,,,,
26698,26698,우리척병원,FORA-B,처치및 수술료,,,,"2,000,000",,,,,,,
26699,26699,우리척병원,DEMIOS 1cc,처치및 수술료,,,,"1,100,000",,,,,,,
26700,26700,우리척병원,일회용여과기부착침,처치및 수술료,,,,"5,000",,,,,,,
26701,26701,우리척병원,에드플레스    아이(지혈밴드),처치및 수술료,,,,"5,000",,,,,,,
26702,26702,우리척병원,CartiFill(카티필),처치및 수술료,,,,"1,800,000",,,,,,,
26703,26703,우리척병원,Regenseal    1cc(리젠씰),처치및 수술료,,,,"300,000",,,,,,,
26704,26704,우리척병원,Regenseal    3cc(리젠씰),처치및 수술료,,,,"1,200,000",,,,,,,
26705,26705,우리척병원,CENS(42mm),처치및 수술료,,,,"200,000",,,,,,,
26706,26706,우리척병원,HISTOACRYL,처치및 수술료,,,,"200,000",,,,,,,
26707,26707,우리척병원,CARES,처치및 수술료,,,,"4,500,000",,,,,,,
26708,26708,우리척병원,젠타큐(GENTA Q),처치및 수술료,,,,"400,000",,,,,,,
26709,26709,우리척병원,Tubifast,처치및 수술료,,,,"13,200-17,600",,,,,,,
26710,26710,우리척병원,Tubigrip,처치및 수술료,,,,"8,800-30,030",,,,,,,
26711,26711,우리척병원,FIMS(3),처치및 수술료,,,,"600,000",,,,,,,
26712,26712,우리척병원,FIMS(어깨),처치및 수술료,,,,"500,000",,,,,,,
26713,26713,우리척병원,ESWT,물리치료,,,,"50,000",,,,,,,
26714,26714,우리척병원,신장분사치료,물리치료,,,,"20,000",,,,,,,
26715,26715,우리척병원,도수치료1,물리치료,,,,"80,000",,,,,,,
26716,26716,우리척병원,도수치료2,물리치료,,,,"70,000",,,,,,,
26717,26717,우리척병원,도수치료3,물리치료,,,,"120,000",,,,,,,
26718,26718,우리척병원,도수치료(정형),물리치료,,,,"60,000",,,,,,,
26719,26719,우리척병원,soft collar,보조기,,,,"30,000",,,,,,,
26720,26720,우리척병원,Neuron Plsty Corset,보조기,,,,"100,000",,,,,,,
26721,26721,우리척병원,AM-CS SPLINT,보조기,,,,"165,000",,,,,,,
26722,26722,우리척병원,P/MLCL-SPINT,보조기,,,,"150,000",,,,,,,
26723,26723,우리척병원,Farmalastic    Stocking Anti-Embolism,보조기,,,,"68,000",,,,,,,
26724,26724,우리척병원,KT-A01,보조기,,,,"297,000",,,,,,,
26725,26725,우리척병원,KB-A01,보조기,,,,"264,000",,,,,,,
26726,26726,의료법인나누리의료재단나누리병원,Kito Activator 3g,,,처치재료대,,,"24,000","24,000",,,,○,○
26727,26727,의료법인나누리의료재단나누리병원,Dr.Med-Clavicle band (8자붕대),,,쇄골밴드,,,"80,000","80,000",,,,Χ,○
26728,26728,의료법인나누리의료재단나누리병원,리젠씰 1cc (6%),,,수술재료대,,,"1,000,000","1,000,000",,,,○,○
26729,26729,의료법인나누리의료재단나누리병원,위너프페리주 362ml (중외),,,약제,,,"70,000","70,000",,,,○,○
26730,26730,의료법인나누리의료재단나누리병원,히로라인주(삼성제약),,,약제,,,"50,000","80,000",,,,○,○
26731,26731,의료법인나누리의료재단나누리병원,Neodressing OP SITE,,,처치재료대,,,"1,200","1,500",,,장당,Χ,Χ
26732,26732,의료법인나누리의료재단나누리병원,메딕스 밴드,,,처치재료대,,,350,,,,장당,Χ,Χ
26733,26733,의료법인나누리의료재단나누리병원,레티몰,,,약제,,,"3,000",,,,1포,Χ,Χ
26734,26734,의료법인나누리의료재단나누리병원,"Into-Lb,Into-Cb Stainless Steel (Lumbar)",,,수술재료대,,,"1,500,000",,,,1ea,Χ,Χ
26735,26735,의료법인나누리의료재단나누리병원,Silicone Tape,,,처치재료대,,,"1,500","10,000",,,ea,Χ,Χ
26736,26736,의료법인나누리의료재단나누리병원,Brain MRA,,,자기공명영상촬영(MRI),,,"400,000","400,000",,,1회,Χ,Χ
26737,26737,의료법인나누리의료재단나누리병원,Brain MRI + MRA,,,자기공명영상촬영(MRI),,,"690,000","690,000",,,1회,Χ,○
26738,26738,의료법인나누리의료재단나누리병원,Brain MRI,,,자기공명영상촬영(MRI),,,"490,000",,,,1회,Χ,Χ
26739,26739,의료법인나누리의료재단나누리병원,ANKLE,,,자기공명영상촬영(MRI),,,"490,000",,,,1회,Χ,Χ
26740,26740,의료법인나누리의료재단나누리병원,소프트칼라 Jm - 경추용,,,보조기,,,"10,000",,,,1ea,Χ,Χ
26741,26741,의료법인나누리의료재단나누리병원,Thigh MRI,,,자기공명영상촬영(MRI),,,"490,000",,,,1회,Χ,Χ
26742,26742,의료법인나누리의료재단나누리병원,Shoulder arthro,,,자기공명영상촬영(MRI),,,"590,000",,,,1회,Χ,Χ
26743,26743,의료법인나누리의료재단나누리병원,후유장애진단서,,,증명료,,,"100,000",,,,장당,Χ,Χ
26744,26744,의료법인나누리의료재단나누리병원,Shoulder MRI,,,자기공명영상촬영(MRI),,,"490,000",,,,1회,Χ,Χ
26745,26745,의료법인나누리의료재단나누리병원,L-Spine MRI (조영제주입전.후촬영)+ CTL,,,자기공명영상촬영(MRI),,,"690,000",,,,1회,Χ,Χ
26746,26746,의료법인나누리의료재단나누리병원,L-Spine MRI (조영제주입전.후촬영),,,자기공명영상촬영(MRI),,,"590,000",,,,1회,Χ,Χ
26747,26747,의료법인나누리의료재단나누리병원,OP post MRI,,,자기공명영상촬영(MRI),,,"250,000",,,,1회,Χ,Χ
26748,26748,의료법인나누리의료재단나누리병원,L-Spine MRI,,,자기공명영상촬영(MRI),,,"490,000",,,,1회,Χ,Χ
26749,26749,의료법인나누리의료재단나누리병원,L-Spine MRI + CTL,,,자기공명영상촬영(MRI),,,"590,000",,,,1회,Χ,Χ
26750,26750,의료법인나누리의료재단나누리병원,Knee Joint,,,자기공명영상촬영(MRI),,,"490,000",,,,1회,Χ,Χ
26751,26751,의료법인나누리의료재단나누리병원,Fora-B (Epidural Balloon Catheter),,,수술재료대,,,"1,300,000","1,300,000",,,1ea,Χ,Χ
26752,26752,의료법인나누리의료재단나누리병원,T-L spine MRI + CTL(조영제주입전.후촬영),,,자기공명영상촬영(MRI),,,"690,000",,,,1회,Χ,Χ
26753,26753,의료법인나누리의료재단나누리병원,Allomatrix-tra 1cc,,,수술재료대,,,"450,000",,,,1개,Χ,Χ
26754,26754,의료법인나누리의료재단나누리병원,리젠씰 1cc (3%),,,수술재료대,,,"200,000",,,,1ea,Χ,Χ
26755,26755,의료법인나누리의료재단나누리병원,MR Myelogram,,,자기공명영상촬영(MRI),,,"170,000",,,,1회,Χ,Χ
26756,26756,의료법인나누리의료재단나누리병원,Limited MRI,,,자기공명영상촬영(MRI),,,"250,000",,,,1회,Χ,Χ
26757,26757,의료법인나누리의료재단나누리병원,DBX(putty) 5cc,,,수술재료대,,,"1,700,000",,,,1EA,Χ,Χ
26758,26758,의료법인나누리의료재단나누리병원,건강진단서,,,증명료,,,"20,000",,,,장당,Χ,Χ
26759,26759,의료법인나누리의료재단나누리병원,Foot MRI,,,자기공명영상촬영(MRI),,,"490,000",,,,1회,Χ,Χ
26760,26760,의료법인나누리의료재단나누리병원,MRI(C-T-L)추가,,,자기공명영상촬영(MRI),,,"150,000",,,,1회,Χ,Χ
26761,26761,의료법인나누리의료재단나누리병원,C-Spine MRI + CTL(조영제주입전.후촬영),,,자기공명영상촬영(MRI),,,"690,000",,,,1회,Χ,Χ
26762,26762,의료법인나누리의료재단나누리병원,C-Spine MRI,,,자기공명영상촬영(MRI),,,"490,000",,,,1회,Χ,Χ
26763,26763,의료법인나누리의료재단나누리병원,C-Spine MRI + CTL,,,자기공명영상촬영(MRI),,,"590,000",,,,1회,Χ,Χ
26764,26764,의료법인나누리의료재단나누리병원,입원물품셋트,,,기타,,,"15,000",,,,1EA,Χ,Χ
26765,26765,의료법인나누리의료재단나누리병원,Brain MRI + MRA + diffusion,,,자기공명영상촬영(MRI),,,"890,000",,,,1회,Χ,Χ
26766,26766,나누리수원병원,이베니티주 프리필드시린지,,,약제,,,"700,000",,052300111,,2020.03.02.,○,○
26767,26767,나누리수원병원,C-IDET 1Level+LDISQ-Cervical,,,수술,,,"2,500,000",,SZ083,,재료+행위료 포함,○,○
26768,26768,나누리수원병원,FIMS(CT Guide)-기타+보톡스주,,,이학요법료,,,"380,000",,MZ001,,,○,Χ
26769,26769,나누리수원병원,박티그라거즈15*20㎠(창상보호제),,,처치재료대,,,"7,000",,681800070,,2020.1.21.,Χ,Χ
26770,26770,나누리수원병원,페린젝트주10ml(500mg),,,약제,,,"250,000",,644913140,,2020.1.15.,○,Χ
26771,26771,나누리수원병원,비타민D3비오엔주1ml,,,약제,,,"50,000",,,,1ml,Χ,Χ
26772,26772,나누리수원병원,박타프리필드시린지 1ml(A형간염백신),,,약제,,,"70,000",,,,1개,Χ,Χ
26773,26773,나누리수원병원,SANAT 2.0-신경성형술용,,,치료재료,,,"850,000",,BJ4804QJ,,1개(2020.1.1.인상),Χ,Χ
26774,26774,나누리수원병원,목발,,,처치재료대,,,"18,000",,,,1쌍,Χ,Χ
26775,26775,나누리수원병원,박타프리필드시린지 1ml(A형간염백신),,,약제,,,"70,000",,,,1ml,Χ,Χ
26776,26776,나누리수원병원,Prodisc-C(더블유비엠),,,치료재료,,,"4,620,000",,BF0004AT,,1EA,Χ,Χ
26777,26777,나누리수원병원,Allomatrix(DBM) 5cc-TRA(지에스메디칼),,,치료재료,,,"1,700,000",,BC0101KV,,1EA,Χ,Χ
26778,26778,나누리수원병원,Motor Point Block (보톡스 수기료),,,기타,,,"300,000",,MM161,,1회 (편두통치료) 약제비별도,Χ,Χ
26779,26779,나누리수원병원,Zineu F Balloon Cath.(통증완화),,,기타,,,"500,000",,BJ4802NX,,1 개,Χ,Χ
26780,26780,나누리수원병원,경피적 풍선확장 경막외강 신경성형(통증완화),,,기타,,,"500,000",,SZ641,,1회,Χ,Χ
26781,26781,나누리수원병원,타코실 7.5㎤,,,치료재료,,,"73,722",,655300240,,건강보험 심사기준외 본인전액부담,Χ,Χ
26782,26782,나누리수원병원,타우로린주사 2% 250ml(타우로리딘-삼진),,,치료재료,,,"120,000",,647801080,,19.7.1.,Χ,Χ
26783,26783,나누리수원병원,Video guided catheter-myelotec (SELD),,,치료재료,,,"2,000,000",,BJ4802ZO,,1EA (재료대),Χ,○
26784,26784,나누리수원병원,SPINAUT-V (SELD),,,치료재료,,,"2,000,000",,BJ4802UN,,1EA,Χ,Χ
26785,26785,나누리수원병원,Racz Catheter(레고켐),,,치료재료,,,"850,000",,BJ4801IG,,1EA (2020.1.1.인상),Χ,○
26793,26793,바로병원,[행위료][분류] 검사료 - 감염증 기타 검사[명칭] 인플루엔자 A·B 바이러스항원검사 [현장검사][구분] B-인플루엔자 진단키트 (간단),,,,,"30,000",,,CZ394,,,,
